Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
115381.8,1.030272,0.061071,-0.73493,1.794437,-2.827523,0.148951,0.411369,0.25574,-0.391029,-1.464262,1.580142,2.242717,-1.645822,-1.204609,1.533895,1.319317,1.573577,0.062226,-1.779718,0.573777,-0.117251,0.497542,-1.125207,0.911383,0.352513,1.16114,1.594238,-0.265868,0,0
108035.7,-0.914444,0.161486,0.439881,1.479704,0.561117,0.546804,-0.004037,0.494895,-0.088877,1.01027,0.253945,-0.540158,-0.363392,1.595329,-0.998132,2.278285,0.557773,-1.142714,-0.483838,-0.927758,-2.163904,0.959677,-0.208512,-2.354958,0.167567,-0.367306,2.38017,0.583545,270.75,0
41529.1,-0.124121,-0.477167,-2.438362,-2.322438,0.00235,0.674676,0.355788,-1.092567,0.295922,1.443525,-0.957425,-1.250646,-0.703459,2.027861,-0.340238,-1.628676,0.448057,-0.535631,0.810968,0.359076,-0.566745,-0.239124,0.453283,0.560192,-0.50294,-1.529405,1.043216,-1.080529,$4.09,0
78606.7,-0.327149,-0.197567,1.086055,-0.355685,0.059755,-0.553992,-0.862332,0.366231,2.416222,0.166463,-1.082962,0.828976,0.518804,0.130158,-0.071395,-0.216081,-1.944331,-0.920786,1.792084,0.771199,0.841211,0.478571,0.801421,-1.17177,-0.65898,1.312055,-0.520171,0.397263,12.38,0
155962.7,-0.455088,-0.05767,-2.185336,0.629307,-0.712908,-0.116801,-0.598085,0.078399,0.680046,1.879875,-0.051385,-1.137716,1.347281,-1.644502,1.165523,1.376146,-0.548665,0.409431,0.940434,0.141045,0.753317,0.455074,0.669843,-0.779512,0.088254,1.230808,-0.50658,-1.554053,2.72,0
36199.7,-0.880645,-0.281247,-1.173258,-1.097776,0.929738,1.012529,-0.877573,0.242717,-0.878405,3.18095,1.67578,0.671263,1.823158,-0.005484,0.36877,-2.198182,-0.933694,-0.361169,-1.659177,0.847663,0.665476,0.865324,-0.926724,1.860302,1.237475,-0.344198,0.090064,1.564039,59.89,0
75801.9,-0.745242,-2.187813,1.654336,0.188669,-0.960219,0.624694,-2.396849,0.166273,-0.942847,0.245586,0.634207,-0.386571,-0.903919,0.836659,-0.020664,0.337837,-0.19832,1.156213,-0.133299,0.300141,-0.437467,0.561483,-0.522613,-1.606095,-0.102281,1.632272,-0.427436,0.64764,4.2,0
55934.3,0.185708,0.607258,1.073736,-0.024164,-0.194977,-0.807021,-1.508716,2.296496,-0.699488,0.714455,-0.397394,0.037117,-0.58143,0.732649,-1.183916,-1.19524,1.363162,-0.451669,0.091193,0.81717,-1.29786,-0.0845,0.702485,2.168651,-0.269264,-0.14277,-1.616787,-0.106837,2.8,0
50374.4,0.343655,1.232582,1.640048,1.839028,1.56732,-2.669711,-0.117805,0.073055,0.896571,-1.69701,-0.140227,0.937837,-1.451817,2.056479,-1.156303,0.680491,0.694392,0.723669,-1.233195,-0.625248,2.174325,1.834875,0.177817,0.081418,-0.164179,-0.525818,0.805642,0.233405,601.83,0
35145.8,-1.40336,1.791987,-0.941893,1.106555,1.23408,0.656675,-0.985921,1.291809,0.319704,-0.776941,1.007367,-0.022147,1.369464,-0.780397,-0.416727,-0.427158,-1.425662,0.073234,-1.618484,-1.610252,0.299371,-0.029488,-0.821237,0.167981,-0.907219,1.694312,-0.18956,-1.156255,39.59,0
88829.2,1.062021,-1.903156,0.877112,-2.11705,-2.230843,-1.084135,-1.804239,-0.596048,-0.719185,0.907788,1.093764,-0.034226,-0.450222,1.021214,0.919369,-0.093142,0.536469,-0.220309,2.031858,1.445845,0.786439,0.852559,-0.261565,-0.112441,0.508382,-1.518544,-0.968506,0.664769,1.27,0
151756.4,0.328354,1.268248,0.156965,0.118675,-0.865663,0.602205,0.075691,0.448822,1.185049,0.877091,0.689137,-1.147623,0.792768,0.024421,1.086614,1.339298,0.323697,-0.494651,0.524119,0.522731,1.440593,-0.342133,1.072014,-0.917273,1.49404,1.014736,0.18625,0.334099,297.57,0
79373.1,1.474299,0.206072,2.792499,1.776615,2.064112,-0.960675,0.365977,-0.135993,-0.266475,1.226518,-0.746265,0.681726,0.240214,0.725851,-2.101109,-0.468531,1.708983,0.110242,0.430751,-1.91181,-0.513541,-0.947583,2.773794,-0.050577,-0.553534,-0.427681,0.236182,0.466793,38.99,0
2492.0,0.671729,-1.007643,0.279707,2.870233,1.366424,-1.403618,0.660452,0.517764,0.833667,0.763893,0.812137,0.423166,-0.551219,0.393381,0.284242,-0.573109,0.074293,-0.381978,-0.019982,0.273479,-0.495929,-0.262043,-1.212605,2.305208,-0.562284,0.210265,-0.018181,0.768351,59.93,0
102288.9,-0.360735,-0.227459,-0.264059,1.28957,-0.046031,-0.286716,-0.807513,0.606792,-0.974764,0.807415,-0.721491,0.335068,0.915754,-0.605552,0.705652,0.830385,-0.783267,-1.241725,-2.62121,-0.007748,0.056909,-0.629856,-1.127575,2.047825,-0.467461,1.449915,0.067067,1.639233,61.19,0
84756.9,0.849061,-0.0976,-1.011331,0.565308,1.817855,-1.869275,0.223032,0.204055,-0.863727,-0.309516,0.066719,-0.723986,-0.526848,1.387748,-1.321491,-0.089263,0.281693,-1.051646,-1.038303,-2.030318,1.524156,0.226355,-0.136845,1.438847,-0.021007,0.820296,2.34154,0.483037,$103.43,0
169903.0,-2.676692,-0.108299,-0.077907,-0.24573,-0.204457,0.198685,1.82603,-1.611765,-1.029777,1.135064,-0.033492,0.146603,-0.175933,0.14027,-0.471528,-2.582814,0.109714,-0.877959,-0.444981,-0.375674,-2.284987,0.146713,-0.289087,1.820929,-0.605429,-0.004827,1.78984,1.036239,19.17,0
116179.0,-0.018106,1.610976,-0.823509,-0.897031,0.140843,0.554405,-0.498679,-0.192005,1.886104,-0.70873,-1.732315,0.752987,1.007744,1.657836,-2.011323,-0.411598,0.412946,1.009187,-0.403929,0.753992,-0.767827,0.971809,-0.468354,1.027958,1.332206,-2.393771,1.343177,0.566616,42.58,0
50556.7,0.150563,0.790205,-0.140173,-0.250459,1.974246,-0.123018,-1.311994,1.747185,1.11828,0.250971,-2.438736,-1.117935,-0.451931,0.998001,-0.512456,1.015523,-0.996415,0.839766,0.916145,-0.294824,-0.296045,-0.709842,0.341744,0.790024,0.227916,1.715387,0.399955,0.691605,104.11,0
77443.0,-0.051511,0.885392,1.042256,-0.325707,1.492094,-0.025249,-0.488581,0.954551,0.513456,-0.453735,-1.98689,-1.167576,-1.031182,0.427209,-1.934032,0.448062,0.058263,1.554609,0.449731,0.28846,1.762734,0.43076,0.969988,0.2189,0.368274,-1.199464,-0.543275,-0.491707,295.51,0
30230.7,1.025711,-1.992898,1.310316,1.388388,-2.071416,-0.872835,-1.02108,-0.003049,-0.021587,-0.697375,-0.711223,-1.120164,-1.156997,2.050563,0.225508,0.445508,-0.400525,0.496267,1.511862,0.187556,-1.225777,0.331805,1.772283,-1.745479,-1.353536,-0.32737,-0.627215,-0.6263,208.41,0
25754.1,0.350137,-0.067259,-1.52246,-0.039722,-0.638062,0.024491,1.873323,0.579761,1.446888,0.17857,1.044169,-0.34698,-0.428622,-1.657325,-0.853706,-1.209911,1.512345,-0.467963,0.738599,-1.33318,0.769798,-0.834125,0.546781,-0.044335,0.689188,2.614327,-0.308634,-0.202482,16.81,0
96195.8,-0.495498,-1.035095,1.637806,-0.49661,-1.727014,0.693328,0.528507,0.592954,0.817498,0.792378,0.282554,0.654735,-0.450489,-1.539032,-1.709272,0.110339,0.032238,-0.233145,0.489627,0.733399,0.12566,0.558966,0.834379,-0.839008,-1.127495,0.241991,-0.126298,-1.244774,53.94,0
155513.1,-0.097283,0.342065,1.075477,0.283642,-1.37443,0.63344,-1.125526,-0.338072,-0.284669,0.080383,0.329012,0.983752,-0.123595,0.099466,-0.483175,0.573337,-0.614496,-1.57615,-0.333945,-0.21769,-1.099759,0.44531,0.525395,0.775061,-0.858939,-0.339158,-0.406334,0.575584,17.71,0
63787.9,1.581334,1.732732,-0.05871,-0.098069,-0.941178,0.924314,1.10575,-0.400716,1.942672,-1.035349,0.546354,0.608944,-3.131788,-0.379953,-0.446056,1.278456,-1.254322,0.430615,0.216316,0.506913,0.252599,-0.105495,-2.468202,1.239066,-0.366268,-0.440605,0.855392,0.881044,12.14,0
59132.7,0.72324,2.153991,1.08082,-1.666632,-0.130407,-0.2228,1.352898,0.410328,0.38892,0.478413,-0.935914,-0.802404,-0.957998,0.530823,-0.455387,-0.351351,0.580067,1.933322,-1.808589,1.74092,0.854494,-1.937024,0.587704,0.339416,-0.501347,0.106978,0.380385,-0.712487,228.04,0
128682.3,1.059882,0.20767,0.594705,0.150625,0.593322,0.210396,0.334566,1.249081,0.053158,-0.801656,-0.046322,0.868831,-1.096382,0.590572,1.000346,1.416921,0.041318,0.283664,1.820527,-0.567156,-0.879619,-1.989539,-1.038416,-1.034096,1.050456,-0.137187,1.128049,-0.390346,209.62,0
126250.9,-0.587689,1.490602,1.031152,-1.295876,-0.382698,-0.743016,-0.223708,0.367401,0.240391,-1.444765,0.887591,-0.17722,-0.762447,1.402585,-0.29746,-0.21009,-0.422057,0.000319,-0.069524,-1.212079,-0.545656,-1.337989,-0.184205,-0.150647,-0.391556,2.266045,0.802087,1.491354,$2.62,0
40943.5,-0.783799,-0.798982,-2.170796,0.00463,0.575415,-1.204262,1.375194,0.664226,-0.337364,1.012257,1.62643,-0.155451,1.887914,1.134195,2.236418,2.284217,-0.496995,-0.02858,-1.627976,2.713521,-0.026592,-2.487672,0.497077,0.129249,-0.348829,-1.719428,0.471768,-0.866776,26.89,0
132495.4,-1.415599,-0.593289,-0.878217,0.898998,-0.595586,-2.934791,0.66495,1.769554,1.171391,-1.730634,-0.460204,1.508919,-3.461946,-1.19984,-0.317421,-0.024563,0.251827,0.828862,-0.567752,-0.753805,-0.547503,0.474583,-0.072553,-0.01939,0.986242,-0.150279,-0.671723,-1.171754,5.64,0
134528.2,-0.823752,-0.074875,-0.937631,0.399869,-1.515757,-0.355572,0.299854,0.429679,-0.92051,0.33289,1.074091,-0.57603,0.224485,-1.359309,0.33481,-2.455311,-1.05436,0.280244,-0.889403,0.433918,-0.210324,-0.184013,0.390434,-0.048472,-0.720457,-0.148708,-1.762417,2.090769,1.82,0
73081.0,1.470903,0.875867,2.803662,1.143004,0.234307,0.872754,-0.901646,0.82299,-0.282387,1.189562,-0.781294,-0.67941,0.788312,0.311246,0.193974,-0.081231,-0.431603,-0.8898,-0.618526,0.072215,0.420157,1.601272,-0.583815,2.438594,-2.597748,1.577286,0.81746,0.281505,49.5,0
34276.8,0.333976,0.264192,-0.92341,0.558404,-0.316184,-0.181308,1.762138,-1.01519,0.567282,1.569764,1.229134,-0.389167,-0.136927,1.38829,-0.26836,1.215225,-0.146503,-0.623743,-0.342101,0.447114,-1.810674,-0.386894,1.824002,0.113356,0.035316,-1.529036,0.569336,-0.782736,19.96,0
162703.9,0.875752,-0.246312,0.570302,0.075656,-0.535805,1.014083,0.796306,-2.691506,2.15363,-0.465149,0.389855,0.901734,0.116362,-0.451081,-1.322372,-0.181486,-0.223748,1.947716,-0.316738,-0.095095,0.213187,0.180659,1.077422,1.101717,-0.421322,-1.742858,0.129354,-1.847357,8.57,0
47663.8,-0.680196,0.581141,-0.078228,0.084955,-0.321443,-0.712603,-0.921369,0.840861,-0.183262,-1.150645,-0.456279,2.152894,0.635065,-0.332788,-0.644706,2.277025,-0.096488,1.097706,-1.460628,-1.457663,0.061548,0.052046,-0.511064,0.142658,-1.929561,0.526854,-0.664469,0.109803,141.32,0
127844.1,-0.591862,-2.936404,1.393603,-0.037362,-1.222868,1.392836,-1.158478,-0.885025,1.996403,-0.535707,1.182606,0.332514,-1.797761,1.566642,-0.397501,-1.787616,2.28963,0.039282,1.491525,0.720398,-0.222933,-0.17071,0.15852,0.21367,-0.843815,0.285221,-0.708458,0.432225,64.59,0
26833.0,1.565239,-0.286414,0.549309,-1.359821,-0.923896,0.10871,-0.723138,-0.146247,-1.091556,1.408024,-0.652046,-0.59271,0.498317,1.239286,0.634465,-0.479209,-0.410843,0.857704,-0.477843,-0.312846,1.992943,-0.655951,0.004469,-1.324324,-1.410715,0.510838,0.188278,-0.982311,43.1,0
152979.1,0.335579,0.829301,-0.462834,0.197517,1.476352,0.392265,1.298684,-2.072981,0.886659,0.399917,-0.261092,-0.432351,0.55974,-0.505851,0.372585,0.683987,1.022146,0.737027,-0.375707,0.794946,-0.240659,0.97685,0.098285,0.069634,-0.52868,-1.29753,-0.377902,-0.710912,142.14,0
65633.8,0.325907,0.089292,0.504161,0.370027,-0.904451,-0.958346,1.526808,1.022823,0.379373,1.187228,0.029039,0.640056,-1.008065,0.242497,0.391022,0.925895,0.968334,-1.12467,-0.889797,0.089824,-0.266001,-0.515079,0.406614,1.417134,0.966495,-0.133696,0.086658,0.674779,734.27,0
32744.5,0.608969,1.736652,-0.7876,0.794056,0.114465,0.151655,-0.429205,0.299442,1.047992,2.46981,0.000618,-0.01176,1.165283,-1.48359,0.91864,2.523607,-0.742632,1.275144,-0.556666,-0.053619,-0.235713,0.885493,0.198531,0.539222,-1.488218,0.753242,0.436294,1.254726,26.24,0
66565.2,-1.066654,-0.767115,-0.495667,-1.051714,1.38562,0.797958,0.792069,-0.167947,-0.057431,-0.628174,1.028239,0.219437,0.354991,-0.303568,-0.714304,-1.275493,-0.248283,0.79987,0.746293,-0.798622,-0.002136,-0.142665,0.654094,0.090673,-0.933513,-0.384832,0.238024,0.276313,25000.0,0
519.0,1.036158,-0.165149,-1.58414,0.642362,0.819209,1.062236,0.268009,0.723923,-0.134421,1.129381,-1.034605,0.134633,-0.358844,1.021949,-0.78691,1.475395,0.574924,-0.232911,-0.163915,-0.348442,-0.205547,0.975797,0.104014,1.322614,-0.506196,-0.431116,0.787785,0.410705,0.29,0
14279.0,0.50598,-0.655853,0.954023,-0.565674,0.500895,-0.777155,0.508431,0.273012,-1.062309,0.315307,0.219884,0.176451,0.308293,0.50414,-0.645425,1.998642,0.887467,1.346678,0.627149,0.457187,1.036853,-0.440521,0.9932,-0.271478,-1.168321,0.83239,0.91362,-1.158303,9.86,0
134867.4,-0.812425,-0.876369,1.358196,-0.738674,-0.720296,-2.055507,-1.271623,1.05291,-1.542721,1.454027,0.595559,-0.375322,-0.205625,-0.475252,0.594027,0.177811,0.289504,-0.928607,0.799421,-1.711576,-0.145263,-0.011666,0.874445,0.621024,0.392736,-0.522041,-1.468005,0.355438,562.69,0
51006.9,0.489557,1.262385,0.263282,0.291984,0.317781,-0.796303,-0.052517,0.336911,-0.401508,0.638362,1.299109,1.422694,-0.022041,0.280286,-1.923961,-1.567062,0.808528,-1.695056,0.435319,-0.606857,-1.695778,-1.022584,0.316155,-1.310996,0.217245,-1.398972,-1.052799,-0.675191,47.93,0
52188.4,-1.457062,0.849946,-0.568037,-1.501483,0.858333,0.898312,1.457019,0.621241,0.902747,-0.416436,0.709658,1.338244,0.116278,-0.631216,-1.068189,0.552933,-0.080219,-0.4819,-0.934113,1.362524,0.983075,-1.004318,-0.544787,-0.329845,-0.912073,-2.244942,1.706468,-1.195595,87.53,0
64674.5,-2.663127,-0.251803,0.354927,-0.455875,0.69639,-0.109225,1.088254,0.866021,-1.394455,-0.375723,0.657378,-0.834227,-0.226225,-0.136777,0.872537,0.19463,1.890033,-1.422988,0.77156,0.807193,-1.441039,-0.396951,0.287433,-1.191693,0.303864,0.957196,1.203756,-0.569386,1118.54,0
127650.8,-0.559236,1.017965,0.073754,-1.609706,0.564973,0.174731,0.239977,1.403974,0.880755,1.344034,-0.632704,-0.057392,1.319837,-0.435829,1.235073,-0.748946,-0.679136,1.149684,-1.516238,0.258574,0.755047,-1.631267,0.362286,0.21944,-0.861541,-0.676797,0.187116,1.148136,2.41,0
101992.3,0.593427,1.136728,-0.993587,1.926475,-2.61345,-0.40202,0.40354,-0.331042,1.161373,-0.44036,0.944345,-0.179803,0.954663,-1.136352,1.402823,-0.778768,1.051224,-0.040025,-0.991616,0.194731,1.508294,-1.989984,0.486834,1.030909,0.755806,1.070438,2.046398,0.882466,13.27,0
8520.4,-1.213295,-0.970022,-0.707563,-0.582843,1.298252,-1.649449,-2.575552,1.9761,-0.798723,-2.13636,-1.656831,0.636649,0.122006,-0.789622,0.17451,0.867687,-0.266027,1.081971,0.478437,-0.343916,1.785957,1.863102,0.091161,-0.480862,-0.268508,0.302407,2.216356,-0.431445,240.12,0
159065.6,-0.351482,0.27029,0.284694,0.126121,-0.965941,1.447946,-0.332885,-0.459569,-0.26693,1.793461,0.040614,-0.023695,0.654911,-0.09193,1.037385,-0.859382,1.47503,-1.313989,0.793729,-0.233416,0.024895,0.656975,-0.715706,-0.732937,1.489982,2.099198,0.515032,0.714315,6.28,0
22590.8,0.75949,0.985295,0.297407,0.405986,-0.734761,-0.46395,1.959993,0.417572,-1.417849,1.983614,0.631834,-0.215624,-1.624374,-1.143967,1.072472,-1.490716,0.896783,1.289621,-1.438624,-2.504155,1.500254,-1.594264,0.287444,0.350797,0.588956,-0.328919,-1.335617,-1.55835,13.15,0
55216.5,-1.331416,-0.788398,1.572955,1.3202,-0.499448,-0.267577,0.567937,-0.143506,-0.045911,-0.928076,-0.509053,0.767032,-1.423518,-0.167225,-1.056468,0.396186,0.900119,-1.457422,0.692748,-1.851455,2.154509,-0.399105,1.283935,0.346158,0.973667,0.46494,1.852761,0.808325,5.13,0
15463.4,-1.385065,-0.898356,0.353255,0.078395,0.374835,0.454172,-0.893485,1.431333,-1.363736,-0.5968,0.482975,-0.242473,0.071841,0.41701,0.792916,-0.309551,-1.539467,0.402049,-0.964016,-0.267688,-0.774794,0.111828,-0.69991,0.129501,-1.465812,1.134383,1.336819,-0.326433,9.39,0
92935.9,-0.677441,-1.582079,-0.346204,1.290439,0.246899,1.156989,0.403803,0.184534,-1.218996,-0.64962,0.477109,-0.293848,-1.03065,0.861918,-0.238943,1.762875,2.129214,-0.796149,0.605456,1.037882,-0.84216,0.136724,1.797554,-0.478296,0.380435,-0.840295,-1.215623,2.09272,97.44,0
133377.2,0.750325,-0.430885,-0.821857,1.053549,-0.656733,0.478971,-0.113671,0.831983,0.691827,-1.191099,-0.10026,1.073408,-0.621254,1.08641,-0.542283,-2.518404,1.20269,-0.633716,-0.185577,-2.017929,-0.695323,0.207813,0.090779,0.263293,-0.800675,0.525062,-1.49286,-0.218241,15.42,0
167824.9,0.506071,-0.284159,0.141408,-1.127979,1.358049,-0.776152,-0.479055,-0.528066,-0.374641,-1.745165,-0.740859,-0.741136,-0.392306,-0.53378,-0.833719,-0.411009,0.794261,1.340195,-0.174408,0.417571,-0.353337,-0.207797,-1.038848,0.232301,-0.256178,-0.840456,0.382887,0.835575,34.93,0
167535.5,-2.249324,1.866768,0.659538,0.671118,-0.034269,0.838965,-0.635943,0.747956,0.425086,0.864807,0.180327,0.298265,0.944612,-2.300636,-0.601633,-1.185392,0.172187,-0.341424,-3.246027,-0.611262,1.013723,1.43357,0.68795,0.660656,-1.216637,-1.389207,-0.82472,1.369495,45.5,0
27795.7,-1.183796,0.016012,0.059495,0.063725,0.806467,0.099897,0.414325,0.645942,-1.407593,0.103709,-0.229523,-0.988456,2.506426,1.146991,-0.431466,-0.359579,-0.540343,-1.107795,-1.219338,-0.679869,0.955729,-0.891149,1.095093,-1.272351,-1.627509,-0.59639,0.235285,1.467778,407.23,0
519.0,1.036158,-0.165149,-1.58414,0.642362,0.819209,1.062236,0.268009,0.723923,-0.134421,1.129381,-1.034605,0.134633,-0.358844,1.021949,-0.78691,1.475395,0.574924,-0.232911,-0.163915,-0.348442,-0.205547,0.975797,0.104014,1.322614,-0.506196,-0.431116,0.787785,0.410705,0.29,0
42385.0,-0.364566,-0.773055,-0.859228,-0.27372,1.182096,-0.840373,0.074937,-0.944017,-1.379195,-1.659012,1.042757,1.803661,0.371378,0.690279,-0.817459,-1.010475,-1.00785,1.281546,0.234411,0.571198,-0.345535,-0.79976,-2.034711,0.160298,0.573075,0.991072,0.50713,1.08116,110.41,0
167183.4,1.228278,0.381775,0.557259,0.766701,-0.295843,1.230967,-0.664359,-1.500917,0.11882,-0.793758,-0.55946,-0.641583,0.877113,0.818926,-2.801484,0.022466,0.93399,-0.138725,-1.16983,0.83976,-0.234246,0.076494,0.337581,1.086914,-0.651882,1.862678,-0.310354,-0.166866,28.07,0
129486.4,0.659473,2.339477,-0.840363,-1.795503,0.287213,1.264814,-1.041047,-0.203693,1.925426,0.133807,-0.21489,0.696594,-0.213827,-0.073387,-0.163994,1.345578,-0.080721,1.026646,-1.939512,-1.541948,-0.176034,-0.004623,0.380381,-1.296951,0.207267,1.883874,-0.285179,0.199142,3.42,0
136613.2,-0.892946,-0.214371,0.217186,0.663999,-1.925894,-2.458247,1.032315,-0.864136,-0.269862,0.359163,-0.069213,0.348035,0.19995,-0.255515,-0.498198,-0.418194,0.393377,-0.583195,-1.054793,-0.546951,0.367416,-0.532237,1.853242,-0.818886,-1.301257,1.111995,-0.328197,0.161493,94.78,0
21660.0,1.540453,-2.557993,-1.687095,0.765383,-1.99162,-1.084546,-0.659964,-0.678892,-0.588435,-0.912466,-0.642183,-0.118439,0.236881,-1.282105,0.898407,2.544903,0.479898,0.106488,-0.247226,1.102003,0.511787,1.1581,0.001,1.343763,0.000227,0.063497,1.230131,0.704584,20.7,0
76451.4,-0.533577,1.858016,1.84936,1.119615,0.296702,-1.549658,0.093113,-0.361067,-1.632717,0.931954,-0.666643,0.290498,-1.013862,-0.008304,1.185476,-1.013649,-0.896797,-0.091252,-1.191578,-1.248958,-0.353605,0.411643,-0.275153,0.739679,0.160998,1.100896,-0.300756,-1.656213,1153.22,0
75132.9,-0.795239,-1.836799,-0.308815,0.07633,-1.087711,1.756045,-1.333676,0.538136,0.693262,-1.860643,-1.36879,1.559209,0.068406,-3.459809,1.18305,0.949415,-0.929244,0.197013,-0.852161,0.204058,0.480701,0.561091,0.574923,0.408249,-0.135244,0.847949,-0.501044,-0.840963,12.37,0
101877.0,0.670518,0.098201,0.232756,1.049472,0.735536,-0.959422,-0.880544,0.203981,0.690441,-0.376834,-0.550581,-0.376656,1.43857,-1.405053,-2.51944,-0.699049,-1.095343,0.492324,-2.07424,0.712864,-0.862623,-1.723134,0.249391,-0.539135,-0.987778,-1.431982,1.007931,-0.00046,9.01,0
156359.8,0.289834,-0.967809,-1.315982,-0.095191,-1.661561,1.133603,0.766502,1.942515,2.655948,1.282776,0.097055,0.58738,1.127265,0.38,-0.32122,0.086696,-0.736149,1.423509,1.321517,-1.195409,-2.140382,1.773266,-0.525794,0.318475,-1.322632,-1.194083,0.64747,-0.237749,25.74,0
171786.0,3.545335,3.466624,0.483502,-3.07783,1.31423,-0.622168,2.008342,-0.289115,-0.517869,-0.078596,3.2945,4.431079,-1.527536,-2.550022,2.649741,-2.922433,-2.20928,-4.659709,-3.004221,1.984721,-2.068548,1.814829,0.295787,-3.956788,-0.984535,-2.084007,2.932247,3.52983,18.36,1
114970.4,-0.376056,-0.761098,1.413226,0.036399,1.372631,1.073179,0.282949,-1.152279,-0.051242,0.079091,0.358576,-0.833969,1.232187,-1.630306,0.058555,1.863147,-2.489609,-1.727336,-0.704298,0.986823,-0.838607,-1.137028,0.187466,1.324501,-2.183497,0.506927,0.347524,-1.433289,0.69,0
13941.7,0.211952,-0.370751,0.214141,-0.449239,-0.765976,-0.270541,0.474994,0.897049,0.814522,-0.429096,0.409927,0.284101,0.258574,2.275363,0.880929,-1.212823,-0.203315,-0.744888,1.01021,0.785729,-1.754931,-0.554042,1.139994,-0.048377,0.304707,1.743426,-0.457286,-0.659556,587.1,0
88879.9,0.160475,1.188863,-1.017071,-1.372476,1.725041,1.440379,-0.131209,1.711883,-1.265559,0.692279,-3.005655,0.754961,-1.223359,1.711813,0.225683,-0.066663,0.200946,-0.771342,-0.489794,0.282695,-0.014785,0.614066,1.804452,-1.093954,-0.033101,-1.262085,-0.79033,1.675975,122.43,0
149581.6,1.233744,0.536238,-0.36491,-1.796046,1.433879,2.020859,-1.047839,1.980727,0.024428,1.521647,0.358391,-0.601251,1.708021,-2.265727,-1.527743,0.393994,-1.672745,1.150833,-0.461338,0.734163,0.157983,0.153417,0.587513,0.46567,0.97865,-0.875641,0.292881,0.37202,42.9,0
21732.1,-0.719524,-1.154393,1.442075,0.010467,1.539507,0.049043,-1.798064,2.073288,1.030642,1.288797,-1.908388,-0.151022,-0.514844,-0.204865,1.627047,0.600666,2.144262,-0.744513,3.131425,1.900044,-1.698272,0.293679,-1.884194,1.416829,0.426677,3.315509,1.059759,1.383473,47.21,0
8770.2,-1.124042,-0.883229,-0.247712,1.423009,0.552137,0.491913,-1.516834,-0.197266,0.969464,-1.092721,-0.267394,-0.45338,-1.306239,-0.779932,0.014296,-1.189904,0.676685,-0.50516,0.538223,2.330834,0.546226,0.657361,0.29908,0.159795,-1.006867,-0.610781,-0.121223,-0.308149,140.1,0
121332.8,-0.709132,-1.306045,-0.334004,0.436842,-1.464711,1.205138,-0.221048,-3.486517,-0.505045,0.255747,-0.574756,-0.405974,-0.637388,0.97255,-0.868397,-0.604763,-0.454436,-0.576568,0.191724,-0.160821,0.504912,0.282074,-0.301205,-0.090413,0.000273,1.690062,1.148247,-0.087103,4.34,0
152161.5,0.415576,1.884465,1.16774,1.670066,-0.28995,-2.635644,0.850773,-1.034314,-0.227196,-1.57339,-0.406664,-0.306446,0.351256,-1.241715,1.370709,-1.090212,0.43372,0.329261,-1.939802,0.880917,-0.430643,-0.237298,-1.525246,-1.950801,-1.85486,1.1681,0.273599,-0.261491,59.46,0
66232.2,0.630774,0.900163,-0.387745,-0.446258,-0.551223,0.597681,1.28323,-0.023655,-1.395182,-1.204379,-0.648833,0.320237,0.496837,1.619222,0.01986,-0.017105,1.78407,-1.35104,-1.139148,-0.014391,-0.61291,1.655155,0.489274,0.192954,-0.935323,1.432143,-0.24236,3.186445,1116.57,0
130723.9,1.256071,1.649556,0.125509,0.074928,2.621596,-0.522428,-1.239814,-1.219188,-2.024371,0.62198,0.047898,-0.196935,0.057586,-0.537056,2.234813,-0.018989,0.252011,0.270724,-0.580659,-1.641089,-0.385269,0.500465,-0.157689,1.91078,-0.615475,0.441205,0.421183,-0.497037,30.64,0
68468.6,-0.692675,-0.204515,-0.102952,0.663325,-1.36056,0.886504,-0.319887,-0.596527,1.681063,-1.344998,-1.046257,-0.086615,0.751103,-0.279319,0.608371,1.164629,0.173542,-0.375432,-1.4381,-0.558549,0.528952,-1.0408,0.224895,-0.362477,-0.080837,1.154406,1.219126,-0.522197,109.98,0
46185.1,-0.18126,-0.263487,-0.113683,-2.099555,-0.205232,0.935914,0.812083,0.61303,-0.208254,-0.729575,0.18217,1.011624,-1.281454,-0.467397,-0.54085,-1.363221,0.93721,-0.01501,0.563853,0.108392,-0.224709,-0.521909,-0.38226,1.136831,-1.229997,0.329805,-1.159516,-1.536976,14.79,0
90011.6,0.186613,-0.142288,-0.730323,-0.242419,-0.238403,-2.376857,-1.773416,0.573254,0.023156,-0.516542,0.041847,-0.125945,2.68935,0.83513,-0.709219,0.333352,-1.562533,0.106343,-0.472981,1.391583,2.308133,0.779116,0.77447,0.041106,-1.383744,1.744752,1.011136,-1.093432,23.4,0
123119.8,0.721661,0.412929,-0.221103,1.004979,1.426504,0.451105,0.123593,-0.472733,-0.114611,0.406176,0.823458,0.451791,1.659753,-1.040307,-0.798928,-0.229357,0.619355,-1.64566,0.788551,0.149514,-0.260809,-0.014007,-0.210572,-1.067141,-0.188698,0.997894,-0.006366,-1.680453,0.39,0
