ticker,date,open,high,low,close,volume,adj_close,dividend
HD,2024-05-09,38308.0,38245.0,38018.0,38139.0,50594110,37818.0,1.31
HD,2024-05-10,37616.0,37860.0,36966.0,37504.0,38465722,36938.0,0.0
HD,2024-05-13,38146.0,38583.0,37726.0,38133.0,54559625,37487.0,0.0
HD,2024-05-14,37269.0,37713.0,37204.0,37345.0,48417831,37329.0,0.0
HD,2024-05-15,37526.0,37581.0,37299.0,37484.0,15487088,36973.0,0.55
HD,2024-05-16,36522.0,36861.0,36372.0,36572.0,46696149,36004.0,1.28
HD,2024-05-17,35949.0,36489.0,35826.0,36122.0,56530798,35955.0,0.0
MA,2024-01-01,219.06,221.5,219.49,220.06,62828488,218.59,0.45
MA,2024-01-02,216.29,218.61,216.45,217.28,24951138,215.02,0.88
MA,2024-01-03,218.12,220.94,214.56,217.29,53414790,216.95,0.0
MA,2024-01-04,224.91,229.36,222.57,225.52,64112167,221.24,1.73
MA,2024-01-05,225.38,227.74,222.67,226.08,40304479,225.24,0.0
MA,2024-01-08,220.81,223.28,219.16,221.51,29080360,221.07,0.0
MA,2024-01-09,224.34,225.46,222.77,224.52,49267607,221.74,0.0
MA,2024-01-10,225.46,226.84,223.89,225.87,65987061,222.08,0.0
MA,2024-01-11,228.91,230.4,228.07,229.23,52967923,225.74,0.0
MA,2024-01-12,226.13,227.27,223.08,225.13,57884534,224.96,0.0
MA,2024-01-15,220.62,221.92,220.38,221.27,66029171,219.39,0.0
MA,2024-01-16,221.4,221.45,219.07,220.31,53776312,217.9,1.45
MA,2024-01-17,221.99,224.94,220.86,222.89,55649242,221.23,0.0
MA,2024-01-18,217.57,219.03,216.75,218.06,33475832,217.63,0.0
MA,2024-01-19,216.15,218.66,214.4,215.63,53056282,215.22,0.0
MA,2024-01-22,207.25,211.95,204.33,208.03,29602590,204.79,1.99
MA,2024-01-23,205.75,206.68,204.21,205.88,54541960,204.53,0.0
MA,2024-01-24,207.36,207.64,203.48,206.62,21836882,203.65,1.52
MA,2024-01-25,200.72,202.81,199.64,201.12,19887164,198.6,0.0
MA,2024-01-26,194.32,196.46,194.23,194.93,20321493,192.25,0.0
MA,2024-01-29,200.17,203.08,197.56,199.31,15852096,195.38,0.0
MA,2024-01-30,204.3,206.03,202.64,204.13,40809186,202.72,0.0
MA,2024-01-31,210.15,213.04,209.91,211.0,69399544,207.7,0.58
MA,2024-02-01,213.01,214.55,213.05,213.62,57984604,211.18,0.0
MA,2024-02-02,207.31,208.97,206.89,208.21,15815961,206.69,0.0
MA,2024-02-05,212.98,215.09,211.43,213.15,0,212.46,0.0
MA,2024-02-06,216.64,218.11,213.01,215.82,15488416,213.02,0.0
MA,2024-02-07,216.58,218.03,213.33,216.1,18444882,212.67,1.44
MA,2024-02-08,221.49,219.57,225.83,221.38,60454439,218.07,0.59
MA,2024-02-09,219.54,224.15,218.64,220.19,67535129,217.77,0.0
MA,2024-02-12,222.54,226.12,220.63,223.4,26538329,222.8,0.0
MA,2024-02-13,220.59,222.63,218.99,220.83,45387752,220.24,1.34
MA,2024-02-14,221.01,224.43,219.38,221.94,34740086,221.37,0.0
MA,2024-02-15,226.47,228.22,225.2,226.8,54331370,224.85,0.13
MA,2024-02-16,223.13,226.58,221.57,223.9,23693580,223.7,0.0
MA,2024-02-19,224.85,228.15,222.25,225.58,46197122,225.04,0.0
MA,2024-02-20,232.44,234.07,230.27,231.39,39659040,226.78,0.0
MA,2024-02-21,227.97,226.54,229.48,227.89,69846401,227.49,0.0
MA,2024-02-22,230.27,231.66,225.8,229.5,49148063,227.49,0.13
MA,2024-02-23,231.68,232.71,231.28,231.89,58680710,228.48,0.0
MA,2024-02-26,229.52,232.33,229.31,230.45,67371044,230.11,0.0
MA,2024-02-27,225.42,229.18,222.86,226.16,69228893,222.07,0.0
MA,2024-02-28,224.54,226.49,224.15,225.36,48137915,224.23,0.15
MA,2024-02-29,232.33,233.61,231.48,232.26,24462127,231.68,0.0
MA,2024-03-01,231.35,232.04,228.28,231.0,62894906,230.25,0.0
MA,2024-03-04,229.99,234.06,225.67,229.3,55339543,227.38,0.0
MA,2024-03-05,231.6,233.31,230.08,231.37,71153880,228.21,1.21
MA,2024-03-06,228.82,231.22,225.81,228.09,38841467,224.96,0.0
MA,2024-03-07,226.33,228.13,225.86,227.08,40188223,225.73,0.0
MA,2024-03-08,222.94,228.22,220.5,223.9,25507540,223.75,0.0
MA,2024-03-11,221.94,222.97,219.58,221.22,58930375,219.97,0.0
MA,2024-03-12,218.72,219.95,214.65,217.87,41669284,213.52,1.87
MA,2024-03-13,216.64,217.65,215.14,216.71,41119016,214.55,0.0
MA,2024-03-14,215.99,217.2,215.84,216.47,14493084,214.48,1.89
MA,2024-03-15,220.79,221.4,219.79,220.49,17938803,216.64,0.0
MA,2024-03-18,220.27,225.41,216.12,220.01,66576716,216.34,0.0
MA,2024-03-19,217.72,218.75,214.01,216.8,51364206,216.58,0.0
MA,2024-03-20,208.21,210.28,207.09,208.14,30869685,204.58,0.0
MA,2024-03-21,208.64,210.46,206.13,208.29,17206174,207.09,0.0
MA,2024-03-22,205.1,207.94,203.41,205.04,48287334,204.58,0.0
MA,2024-03-25,207.53,209.83,203.43,207.26,26513703,206.61,0.21
MA,2024-03-26,207.63,212.24,207.1,208.62,26409927,208.54,0.0
MA,2024-03-27,206.71,209.45,202.74,207.33,67842337,205.85,0.0
MA,2024-03-28,205.28,205.03,203.04,204.27,51633620,201.48,0.85
MA,2024-03-29,201.52,205.07,200.5,202.38,43870840,199.41,1.33
MA,2024-04-01,203.06,207.45,202.39,203.94,21313105,202.03,0.0
MA,2024-04-02,198.55,198.72,197.36,198.34,72114820,194.96,0.0
MA,2024-04-03,195.96,197.12,193.01,195.15,69204273,192.53,0.0
MA,2024-04-04,196.45,198.63,194.15,196.54,37570663,193.14,0.0
MA,2024-04-05,193.07,194.99,191.17,193.6,25114587,191.86,1.28
MA,2024-04-08,193.71,196.19,191.66,194.11,64639181,192.53,0.53
MA,2024-04-09,187.84,189.85,184.76,187.74,40810101,187.64,0.9
MA,2024-04-10,187.98,187.91,185.97,187.07,48634383,186.22,0.0
MA,2024-04-11,190.89,192.72,190.27,191.47,62218880,191.02,0.0
MA,2024-04-12,186.71,187.48,186.08,186.66,0,183.21,0.0
MA,2024-04-15,189.87,190.57,188.37,189.67,23801848,188.78,0.99
MA,2024-04-16,191.45,192.42,188.34,191.01,58190292,189.59,0.0
MA,2024-04-17,193.51,196.86,193.0,194.27,62054497,191.76,0.0
MA,2024-04-18,191.31,191.15,189.92,190.59,71534391,186.91,0.0
MA,2024-04-19,194.63,195.68,193.36,194.89,52287915,194.6,0.0
MA,2024-04-22,196.77,198.1,195.14,196.09,47539181,194.51,0.0
MA,2024-04-23,197.04,199.05,193.25,196.43,47554001,194.68,0.0
MA,2024-04-24,201.46,202.93,200.07,201.66,59086680,199.33,1.82
MA,2024-04-25,202.21,204.92,199.93,202.45,52703904,201.9,1.19
MA,2024-04-26,204.65,207.78,203.87,205.16,57543772,204.77,1.11
MA,2024-04-29,209.12,212.6,206.6,209.15,34491143,207.28,0.0
MA,2024-04-30,204.41,205.02,202.56,203.49,66301573,200.41,0.44
MA,2024-05-01,205.21,205.47,204.15,204.7,49649993,203.93,0.0
MA,2024-05-02,207.05,210.24,205.01,206.8,68916696,206.67,0.0
MA,2024-05-03,209.81,212.28,208.61,210.35,22090911,209.66,0.0
MA,2024-05-06,207.11,212.21,204.53,208.03,60959091,207.06,0.0
MA,2024-05-07,206.23,207.72,200.83,205.53,39064115,204.63,1.19
MA,2024-05-08,207.25,207.76,204.93,206.48,33704166,205.76,0.0
MA,2024-05-09,204.22,206.67,200.77,204.66,15244197,200.7,0.0
MA,2024-05-10,205.23,209.54,202.67,205.95,68372405,204.83,0.0
MA,2024-05-13,214.13,213.86,211.58,213.14,63510266,212.83,0.0
MA,2024-05-14,213.41,217.57,212.66,214.2,24978714,210.53,0.0
MA,2024-05-15,218.83,221.57,218.7,219.81,47593990,217.59,0.0
MA,2024-05-16,222.79,223.53,219.22,222.16,56849408,221.89,0.0
MA,2024-05-17,222.7,225.25,218.23,222.85,65922827,220.84,1.26
DIS,2024-01-01,701.83,709.03,701.5,705.27,12726876,700.22,0.0
DIS,2024-01-02,690.9,694.07,684.16,687.93,13419667,678.68,0.0
DIS,2024-01-03,687.81,694.07,681.0,688.71,11620755,683.14,0.0
DIS,2024-01-04,689.76,696.29,683.83,691.23,10612914,685.24,0.0
DIS,2024-01-05,695.49,697.29,691.16,695.31,4151721,693.24,0.0
DIS,2024-01-08,715.34,725.16,711.2,718.8,12549002,717.8,0.0
DIS,2024-01-09,735.12,738.9,733.26,737.04,4981071,735.38,0.0
DIS,2024-01-10,750.3,755.13,742.25,750.44,5691514,741.02,0.0
DIS,2024-01-11,755.35,764.15,749.79,757.51,13739853,757.41,0.0
DIS,2024-01-12,756.84,765.97,752.98,759.27,12734389,751.0,0.0
DIS,2024-01-15,753.68,759.6,738.9,752.22,4907493,748.84,0.0
DIS,2024-01-16,752.83,769.55,743.64,756.21,11843865,753.13,0.0
DIS,2024-01-17,763.41,765.91,757.7,761.75,13719816,754.76,1.17
DIS,2024-01-18,763.47,765.19,757.5,761.74,9485099,759.2,0.0
DIS,2024-01-19,755.84,770.22,743.27,759.28,3647464,756.63,0.0
DIS,2024-01-22,765.55,770.36,755.77,765.84,9459300,755.03,0.0
DIS,2024-01-23,781.94,790.32,764.09,781.29,4387451,778.13,0.44
DIS,2024-01-24,771.57,775.49,765.01,771.39,11421440,764.89,0.0
DIS,2024-01-25,758.39,771.14,749.76,759.03,8986931,754.65,0.0
DIS,2024-01-26,754.64,768.41,741.97,751.08,5851003,746.42,0.0
DIS,2024-01-29,754.36,759.53,747.03,755.91,7020496,747.43,0.13
DIS,2024-01-30,737.78,749.69,728.31,738.47,14251327,734.82,0.65
DIS,2024-01-31,715.93,720.8,701.29,716.13,0,715.69,0.69
DIS,2024-02-01,696.09,699.51,696.41,697.82,3441871,687.73,0.0
DIS,2024-02-02,710.8,716.56,707.93,713.21,0,703.25,0.0
DIS,2024-02-05,711.13,721.86,702.12,712.05,9294289,711.68,0.0
DIS,2024-02-06,707.12,713.08,705.78,709.11,11734943,706.18,0.0
DIS,2024-02-07,717.54,723.46,711.89,716.72,11762482,706.75,0.0
DIS,2024-02-08,713.66,721.48,703.77,714.37,5180757,710.25,0.0
DIS,2024-02-09,716.71,721.2,712.46,717.18,14266261,711.64,0.0
DIS,2024-02-12,716.71,724.36,710.88,715.05,8297909,712.51,0.0
DIS,2024-02-13,712.58,718.04,703.14,711.95,2930158,705.04,1.05
DIS,2024-02-14,723.67,735.87,719.15,724.43,13557898,710.42,0.0
DIS,2024-02-15,741.8,744.63,729.73,738.73,4232044,736.41,0.94
DIS,2024-02-16,731.12,732.94,729.16,730.77,13224319,730.06,0.1
DIS,2024-02-19,729.43,738.85,728.0,731.33,8752545,728.48,0.11
DIS,2024-02-20,740.06,746.26,729.57,738.95,10032962,735.26,0.0
DIS,2024-02-21,740.86,742.55,732.81,738.38,4690128,734.0,0.0
DIS,2024-02-22,747.89,756.53,733.53,750.06,6722148,749.71,0.0
DIS,2024-02-23,747.94,760.3,744.47,750.69,9430422,750.55,0.0
DIS,2024-02-26,730.81,732.7,725.49,728.01,6599579,720.63,0.0
DIS,2024-02-27,757.02,763.42,755.71,760.64,11691301,760.46,0.0
DIS,2024-02-28,761.18,765.6,762.15,763.72,0,762.57,1.15
DIS,2024-02-29,762.76,769.28,757.23,764.58,4377188,759.53,0.0
DIS,2024-03-01,764.4,773.92,758.12,765.31,12380299,756.09,0.0
DIS,2024-03-04,762.2,770.9,756.81,765.17,7416830,758.13,0.0
DIS,2024-03-05,749.91,756.13,744.33,750.25,10123422,748.13,0.0
DIS,2024-03-06,740.52,750.6,739.28,742.44,3384270,741.55,0.0
DIS,2024-03-07,730.09,730.93,724.55,728.16,13987190,722.95,0.0
DIS,2024-03-08,730.92,736.36,719.67,728.52,9624442,727.21,0.0
DIS,2024-03-11,716.66,730.57,711.94,719.27,5810075,715.99,0.58
DIS,2024-03-12,704.85,708.57,696.62,702.09,14050049,701.98,0.69
DIS,2024-03-13,687.57,695.2,680.87,689.77,4437832,680.24,0.0
DIS,2024-03-14,667.37,670.68,663.13,666.69,5028819,657.09,0.0
DIS,2024-03-15,661.36,664.06,658.78,662.07,12794806,654.53,0.0
DIS,2024-03-18,669.85,674.72,661.7,670.34,12089550,658.44,0.0
DIS,2024-03-19,671.03,673.34,666.34,669.63,13141388,663.78,0.0
DIS,2024-03-20,667.05,671.65,667.95,669.69,10829926,661.66,1.1
DIS,2024-03-21,677.29,684.37,667.48,674.44,9503075,670.85,0.0
DIS,2024-03-22,680.04,694.32,668.61,678.36,8408196,672.17,0.0
DIS,2024-03-25,688.23,691.27,686.71,689.13,8513589,688.5,0.0
DIS,2024-03-26,699.34,705.36,690.18,697.34,5044618,684.06,0.0
DIS,2024-03-27,715.83,722.08,712.5,715.83,4109309,705.3,0.0
DIS,2024-03-28,714.96,715.88,708.71,712.05,5007986,710.74,0.29
DIS,2024-03-29,708.61,710.79,698.73,705.41,4844885,702.01,0.0
DIS,2024-04-01,702.79,709.25,692.64,704.23,6701958,701.18,0.0
DIS,2024-04-02,725.48,719.97,730.32,725.74,13953795,719.11,0.0
DIS,2024-04-03,734.67,746.08,726.61,738.28,14269369,735.65,0.0
DIS,2024-04-04,737.49,742.5,736.41,740.54,4710986,733.0,0.0
DIS,2024-04-05,755.76,760.15,750.39,754.21,5912669,741.64,0.0
DIS,2024-04-08,763.04,764.81,753.67,760.86,11037877,750.45,0.0
DIS,2024-04-09,767.41,779.63,750.72,764.13,13284555,749.65,0.0
DIS,2024-04-10,753.16,764.62,744.16,751.27,11558238,748.32,0.2
DIS,2024-04-11,748.08,751.85,737.9,745.38,9081629,743.68,0.0
DIS,2024-04-12,729.19,739.84,724.56,731.18,12542913,725.49,0.5
DIS,2024-04-15,745.01,761.09,740.43,748.03,8745071,747.19,0.0
DIS,2024-04-16,764.71,769.69,765.08,767.43,9073454,767.31,0.0
DIS,2024-04-17,766.89,773.06,759.24,768.08,0,767.73,0.0
DIS,2024-04-18,772.92,782.24,768.35,774.05,11674096,770.66,0.0
DIS,2024-04-19,768.93,770.9,763.1,767.35,7810120,757.86,0.0
DIS,2024-04-22,768.22,771.43,761.67,767.66,9271214,766.28,0.61
DIS,2024-04-23,774.48,782.75,755.48,772.09,4542543,762.07,0.0
DIS,2024-04-24,796.13,796.97,783.37,792.89,10625847,785.85,0.0
DIS,2024-04-25,796.27,808.8,787.03,793.22,4486651,779.87,0.0
DIS,2024-04-26,797.73,803.07,794.36,798.74,5610331,783.61,0.0
DIS,2024-04-29,787.22,799.03,778.99,789.38,9980251,785.39,0.0
DIS,2024-04-30,803.55,818.31,790.42,805.13,12976073,801.7,0.0
DIS,2024-05-01,809.43,818.1,793.65,807.68,3718759,798.66,0.0
DIS,2024-05-02,801.94,806.96,798.75,802.46,6951745,796.9,0.0
DIS,2024-05-03,797.43,810.49,781.83,797.78,13616942,790.25,0.0
DIS,2024-05-06,797.65,807.23,789.0,798.9,8491505,784.83,0.0
DIS,2024-05-07,803.55,807.45,791.85,801.42,12523114,792.98,0.0
DIS,2024-05-08,803.8,807.0,798.18,803.37,6376428,797.21,0.0
DIS,2024-05-09,798.71,814.05,788.27,800.3,4992769,787.74,0.0
DIS,2024-05-10,790.15,794.77,784.44,789.42,2941887,787.63,0.0
DIS,2024-05-13,791.14,796.82,791.37,793.72,11621544,786.6,0.0
DIS,2024-05-14,782.09,781.68,774.61,778.66,12552006,768.73,0.0
DIS,2024-05-15,776.77,786.04,770.28,778.99,13844183,767.61,0.0
DIS,2024-05-16,787.9,788.24,780.17,784.8,11276482,783.07,0.0
DIS,2024-05-17,791.81,800.73,781.3,790.58,14010277,778.07,0.0
PYPL,2024-01-01,641.54,641.83,638.14,640.83,41479459,636.93,1.35
PYPL,2024-01-02,647.95,653.73,645.77,649.92,42299369,644.09,0.0
PYPL,2024-01-03,655.14,657.13,650.25,653.45,58257119,642.58,0.0
PYPL,2024-01-04,663.21,673.52,656.19,664.35,25053253,660.49,0.0
PYPL,2024-01-05,665.6,672.24,652.5,666.19,57568665,661.4,0.0
PYPL,2024-01-08,654.06,659.36,652.25,656.69,41945342,656.26,0.0
PYPL,2024-01-09,662.95,663.84,655.62,660.29,23759059,655.24,1.77
PYPL,2024-01-10,661.6,664.2,655.68,660.64,44222830,648.47,0.47
PYPL,2024-01-11,669.56,672.71,660.95,668.97,0,659.46,0.0
PYPL,2024-01-12,668.0,677.74,659.4,668.68,29402154,659.16,0.0
PYPL,2024-01-15,663.7,673.35,654.76,662.75,48269901,650.82,0.95
PYPL,2024-01-16,655.58,660.04,646.16,653.59,0,641.86,0.0
PYPL,2024-01-17,643.28,653.92,634.76,646.14,32681279,639.57,0.7
PYPL,2024-01-18,664.32,677.16,652.39,663.39,20039393,660.7,1.73
PYPL,2024-01-19,675.33,679.2,660.3,672.2,16142523,668.78,0.13
PYPL,2024-01-22,668.39,676.02,661.36,671.63,37484381,667.58,0.0
PYPL,2024-01-23,658.66,668.24,652.62,659.33,29657739,654.77,0.0
PYPL,2024-01-24,653.87,663.05,649.9,656.64,43423451,646.84,0.0
PYPL,2024-01-25,648.88,654.5,639.53,647.46,45414014,640.09,0.0
PYPL,2024-01-26,637.54,641.74,634.56,638.83,55189438,634.05,1.13
PYPL,2024-01-29,637.44,648.18,625.85,635.16,23433821,624.25,0.0
PYPL,2024-01-30,619.9,623.55,614.1,620.37,39195760,614.58,1.21
PYPL,2024-01-31,616.68,624.77,611.62,616.06,35619506,607.64,0.0
PYPL,2024-02-01,629.13,630.13,624.24,627.6,50409236,617.91,0.0
PYPL,2024-02-02,635.8,646.69,623.74,633.4,42141608,629.68,0.0
PYPL,2024-02-05,644.09,654.77,633.79,643.33,37172745,641.02,0.0
PYPL,2024-02-06,637.83,644.52,635.57,639.62,41215756,638.57,0.94
PYPL,2024-02-07,632.84,635.6,623.6,630.96,23030634,628.62,0.0
PYPL,2024-02-08,624.71,638.03,620.4,627.8,46241196,618.37,0.0
PYPL,2024-02-09,616.4,623.51,610.23,613.76,49932436,602.7,0.0
PYPL,2024-02-12,635.88,639.61,628.73,634.4,47146503,622.03,1.47
PYPL,2024-02-13,634.73,644.43,623.93,634.84,34430320,633.8,0.0
PYPL,2024-02-14,636.55,644.68,622.77,634.13,34519172,622.39,1.4
PYPL,2024-02-15,637.14,643.5,621.82,634.43,44031585,624.02,0.39
PYPL,2024-02-16,631.04,635.93,630.4,633.68,52059581,631.51,1.32
PYPL,2024-02-19,632.93,634.25,622.51,630.14,50817390,622.02,1.02
PYPL,2024-02-20,630.58,631.76,626.24,629.75,46434050,626.45,1.55
PYPL,2024-02-21,631.62,637.74,626.26,632.89,25603153,628.28,0.0
PYPL,2024-02-22,627.41,629.74,626.56,628.06,34676372,622.43,0.0
PYPL,2024-02-23,631.29,639.89,621.69,628.18,59266731,616.28,0.0
PYPL,2024-02-26,636.89,647.97,626.33,635.16,15306998,631.94,1.74
PYPL,2024-02-27,646.44,653.45,631.44,643.67,14400466,640.44,0.0
PYPL,2024-02-28,620.88,628.66,617.05,623.72,17236928,613.16,0.0
PYPL,2024-02-29,617.4,626.56,612.71,620.44,29706829,608.23,0.0
PYPL,2024-03-01,614.36,623.95,612.98,617.26,49696752,606.23,0.0
PYPL,2024-03-04,630.99,629.99,625.81,628.39,12743560,624.8,0.0
PYPL,2024-03-05,623.53,624.94,615.98,621.89,53084884,610.25,0.0
PYPL,2024-03-06,611.73,617.84,603.28,613.15,40107027,603.57,1.11
PYPL,2024-03-07,625.22,631.32,620.07,623.92,55515164,615.5,0.0
PYPL,2024-03-08,618.66,623.33,608.56,616.25,25454392,608.86,0.0
PYPL,2024-03-11,611.72,619.07,606.31,613.3,40558606,604.25,1.26
PYPL,2024-03-12,622.27,628.8,613.17,621.28,28631744,608.88,0.0
PYPL,2024-03-13,632.26,641.62,617.59,630.66,27407373,627.02,1.2
PYPL,2024-03-14,632.49,634.52,631.31,632.9,29817809,628.91,0.0
PYPL,2024-03-15,620.05,625.02,617.63,621.06,33028766,617.72,0.0
PYPL,2024-03-18,587.71,594.48,581.69,588.57,44737607,579.24,0.0
PYPL,2024-03-19,589.25,592.88,585.98,589.42,18825084,586.39,0.0
PYPL,2024-03-20,594.39,603.27,589.05,595.64,57532267,591.65,0.0
PYPL,2024-03-21,600.93,611.2,593.56,598.87,0,597.3,0.54
PYPL,2024-03-22,595.65,600.67,590.92,594.38,33729597,589.61,0.0
PYPL,2024-03-25,597.32,600.36,593.03,597.08,44355695,595.47,0.0
PYPL,2024-03-26,607.77,615.1,602.68,609.54,0,606.55,0.0
PYPL,2024-03-27,611.65,613.21,607.79,610.37,45138990,607.13,0.0
PYPL,2024-03-28,610.74,618.74,609.73,613.45,23103780,612.52,0.0
PYPL,2024-03-29,624.17,629.5,614.71,622.79,44852411,614.95,0.0
PYPL,2024-04-01,615.82,623.44,608.56,616.06,16427586,609.79,0.0
PYPL,2024-04-02,631.12,635.46,630.95,633.5,55010352,631.93,0.0
PYPL,2024-04-03,635.24,638.58,634.5,636.63,34210772,628.21,0.0
PYPL,2024-04-04,624.67,627.26,622.56,625.18,47602483,613.09,0.6
PYPL,2024-04-05,613.71,618.44,607.05,612.48,15464476,603.32,0.0
PYPL,2024-04-08,612.44,615.05,610.61,612.89,21718954,603.3,0.0
PYPL,2024-04-09,611.75,619.09,608.25,614.27,17541196,607.93,0.0
PYPL,2024-04-10,604.88,611.89,593.3,604.66,48577082,600.68,0.0
PYPL,2024-04-11,598.05,604.57,595.96,600.82,21164071,598.07,0.11
PYPL,2024-04-12,606.46,618.09,595.16,607.03,47715155,606.71,1.38
PYPL,2024-04-15,604.55,607.42,594.6,602.94,16743200,596.9,0.0
PYPL,2024-04-16,600.23,610.57,590.27,597.29,0,594.13,0.0
PYPL,2024-04-17,574.62,583.0,570.15,577.28,32193097,571.02,0.0
PYPL,2024-04-18,582.67,586.72,578.05,584.39,37349863,575.1,0.0
PYPL,2024-04-19,587.08,591.84,578.59,586.43,45718701,575.59,1.22
PYPL,2024-04-22,590.74,602.82,579.69,591.42,58793694,585.0,1.65
PYPL,2024-04-23,597.66,602.2,589.18,594.88,46706704,586.64,0.0
PYPL,2024-04-24,598.43,601.38,594.81,597.09,23677938,594.31,0.0
PYPL,2024-04-25,592.0,604.07,579.97,591.76,43272205,590.15,0.0
PYPL,2024-04-26,590.33,601.24,579.84,590.86,17317301,584.34,0.0
PYPL,2024-04-29,599.65,605.1,596.51,602.3,31574675,598.67,0.0
PYPL,2024-04-30,596.27,596.81,592.85,594.8,31964047,590.01,0.0
PYPL,2024-05-01,604.58,616.94,598.65,603.37,37281653,600.94,0.0
PYPL,2024-05-02,595.3,603.12,590.1,598.05,34432987,592.28,0.0
PYPL,2024-05-03,596.6,594.83,591.49,593.72,22049057,592.78,0.0
PYPL,2024-05-06,600.46,604.14,598.21,600.27,42310387,589.06,0.0
PYPL,2024-05-07,612.7,617.31,609.73,614.28,48202675,608.13,1.41
PYPL,2024-05-08,626.67,633.02,619.1,624.66,46051708,623.72,0.89
PYPL,2024-05-09,631.55,634.49,628.15,630.47,54554065,630.13,0.0
PYPL,2024-05-10,625.02,626.84,621.37,625.21,38060386,616.92,0.19
PYPL,2024-05-13,620.83,627.92,618.64,623.05,38359397,611.45,0.0
PYPL,2024-05-14,628.15,627.22,621.52,625.3,15976783,620.17,0.0
PYPL,2024-05-15,620.35,624.77,618.21,621.94,31474110,612.28,0.0
PYPL,2024-05-16,621.76,630.13,614.64,622.09,34970082,613.0,0.0
PYPL,2024-05-17,628.77,632.32,624.24,628.16,58333726,627.54,0.0
BAC,2024-01-01,180.97,181.9,178.49,180.15,14951201,179.28,0.0
BAC,2024-01-02,182.76,185.1,181.68,183.37,14177324,183.33,0.0
BAC,2024-01-03,184.24,184.76,182.2,183.56,13002319,182.53,0.0
BAC,2024-01-04,180.91,183.83,178.98,181.68,9607076,178.51,1.14
BAC,2024-01-05,183.37,184.23,182.63,183.52,4223879,183.09,0.0
BAC,2024-01-08,180.3,183.13,179.11,180.44,5033088,179.71,0.0
BAC,2024-01-09,183.47,185.11,182.32,183.69,13951862,183.32,0.0
BAC,2024-01-10,187.95,188.45,186.1,187.68,6117420,187.68,0.0
BAC,2024-01-11,186.07,187.06,183.22,185.88,13851732,182.53,0.0
BAC,2024-01-12,182.95,184.82,181.45,183.17,17630908,182.76,0.0
BAC,2024-01-15,179.61,182.61,177.24,179.94,11464489,179.69,0.0
BAC,2024-01-16,177.49,179.35,177.02,177.98,9905694,176.16,0.0
BAC,2024-01-17,179.81,183.01,176.17,179.54,0,177.63,0.0
BAC,2024-01-18,179.96,181.33,177.63,179.18,10439135,176.51,0.0
BAC,2024-01-19,176.25,177.7,174.12,176.22,7602778,173.02,0.0
BAC,2024-01-22,175.85,177.08,174.64,176.28,9863168,175.8,0.0
BAC,2024-01-23,176.14,179.85,174.29,176.5,12637451,175.07,0.0
BAC,2024-01-24,173.71,175.57,171.63,174.03,16477779,171.1,0.0
BAC,2024-01-25,174.63,175.59,170.98,174.09,12947792,173.82,0.0
BAC,2024-01-26,176.35,177.54,174.7,176.59,9670441,175.27,0.0
BAC,2024-01-29,172.0,173.7,171.61,172.79,12500258,172.28,0.0
BAC,2024-01-30,173.39,174.25,170.62,172.65,10121105,169.45,0.0
BAC,2024-01-31,170.41,174.12,167.58,170.79,13482803,170.47,0.89
BAC,2024-02-01,172.31,173.83,170.56,172.87,17742594,170.55,0.0
BAC,2024-02-02,171.41,172.83,169.25,171.51,9500186,169.55,0.0
BAC,2024-02-05,175.0,176.12,173.6,174.78,4955851,171.55,0.0
BAC,2024-02-06,177.23,178.48,177.36,177.93,9030028,174.45,0.0
BAC,2024-02-07,176.16,176.92,174.14,176.05,13236749,172.65,0.0
BAC,2024-02-08,175.6,175.31,173.36,174.77,5290152,171.33,0.0
BAC,2024-02-09,177.23,178.32,176.85,177.33,4858590,176.33,0.0
BAC,2024-02-12,177.56,178.15,177.09,177.39,4946488,176.08,0.77
BAC,2024-02-13,177.74,178.61,175.73,177.41,0,176.19,0.0
BAC,2024-02-14,179.85,182.46,178.99,180.11,4054137,179.24,0.0
BAC,2024-02-15,180.24,181.22,177.29,179.44,7010039,178.47,0.0
BAC,2024-02-16,176.39,180.08,175.34,176.96,8051237,173.77,0.0
BAC,2024-02-19,178.01,181.6,176.52,178.81,16363246,175.59,0.0
BAC,2024-02-20,182.32,183.38,179.64,182.22,10631040,181.37,0.0
BAC,2024-02-21,179.62,181.28,179.3,180.13,16095190,179.44,0.0
BAC,2024-02-22,183.82,186.49,183.11,184.7,13636349,184.11,0.0
BAC,2024-02-23,186.39,186.75,184.36,185.78,5582701,184.4,0.91
BAC,2024-02-26,186.43,187.13,185.99,186.74,15181428,185.7,1.28
BAC,2024-02-27,184.01,186.35,182.51,184.22,11708646,181.43,0.0
BAC,2024-02-28,186.75,186.87,184.48,185.89,4399647,183.28,0.0
BAC,2024-02-29,188.32,191.23,185.33,188.54,16412461,185.54,0.0
BAC,2024-03-01,190.85,194.79,188.45,190.63,6145451,187.18,0.0
BAC,2024-03-04,184.6,185.84,184.57,185.47,0,183.26,1.45
BAC,2024-03-05,182.2,182.86,179.95,181.7,11879614,180.2,1.88
BAC,2024-03-06,182.82,185.72,180.41,183.43,12338747,182.22,0.0
BAC,2024-03-07,178.58,180.68,176.69,178.45,7329278,176.66,0.0
BAC,2024-03-08,177.36,179.94,175.26,177.69,15989448,176.1,0.0
BAC,2024-03-11,182.73,185.28,179.71,182.18,12061384,178.61,0.0
