timestamp,device_id,temperature_c,humidity_pct,vibration_g,pressure_psi,machine_status,power_watts
2024-06-04 21:31:32,DEV-010,53.24,67,0.221,27.41,Normal,206.6
2024-06-04 21:31:57,DEV-010,31.25,54,0.45,29.07,Normal,136.6
2024-06-04 21:32:55,DEV-003,50.36,50,0.523,34.85,Normal,259.9
2024-06-04 21:34:12,DEV-007,44.84,48,0.543,29.38,Normal,291.7
2024-06-04 21:34:25,DEV-011,52.64,30,1.685,33.68,Warning,440.8
2024-06-04 21:36:24,DEV-004,30.63,82,0.288,30.7,Normal,291.1
2024-06-04 21:36:47,DEV-001,86.17,60,2.007,31.03,Warning,359.5
2024-06-04 21:38:39,DEV-006,28.02,68,0.043,33.0,Normal,241.6
2024-06-04 21:39:27,DEV-008,28.97,37,0.068,28.03,Normal,286.9
2024-06-04 21:41:21,DEV-008,63.54,33,2.244,31.27,Warning,355.3
2024-06-04 21:42:37,DEV-010,69.25,24,1.197,31.68,Warning,412.3
2024-06-04 21:42:49,DEV-012,82.75,36,1.699,28.02,Critical,395.8
2024-06-04 21:44:33,DEV-007,50.18,46,2.181,28.95,Warning,407.3
2024-06-04 21:45:38,DEV-002,70.12,36,1.231,24.38,Critical,426.4
2024-06-04 21:47:28,DEV-001,51.07,71,0.27,29.46,Normal,214.2
2024-06-04 21:49:28,DEV-014,58.95,48,1.6,32.65,Critical,335.0
2024-06-04 21:51:05,DEV-018,56.27,60,2.395,28.73,Critical,397.5
2024-06-04 21:51:45,DEV-015,27.12,57,0.905,28.8,Normal,256.9
2024-06-04 21:53:11,DEV-005,59.8,29,0.272,30.42,Normal,279.3
2024-06-04 21:54:58,DEV-019,31.4,57,0.103,33.45,Normal,235.1
2024-06-04 21:56:32,DEV-009,82.19,34,2.389,33.36,Critical,441.7
2024-06-04 21:57:41,DEV-002,71.25,80,0.222,36.55,Normal,322.1
2024-06-04 21:58:18,DEV-004,31.03,53,0.276,32.94,Normal,200.6
2024-06-04 22:00:00,DEV-003,41.33,45,0.126,26.12,Normal,266.0
2024-06-04 22:01:25,DEV-018,34.05,38,0.29,27.51,Normal,307.8
2024-06-04 22:02:32,DEV-001,49.56,77,0.475,30.87,Normal,208.7
2024-06-04 22:03:17,DEV-012,59.22,53,0.315,21.16,Normal,179.8
2024-06-04 22:05:15,DEV-012,55.15,69,0.581,31.3,Normal,215.4
2024-06-04 22:06:16,DEV-012,48.51,23,0.119,31.96,Normal,177.1
2024-06-04 22:07:35,DEV-001,48.49,32,1.395,28.47,Normal,246.1
2024-06-04 22:08:01,DEV-007,46.05,30,0.175,25.17,Normal,221.9
2024-06-04 22:09:35,DEV-009,59.73,50,2.672,36.33,Warning,458.2
2024-06-04 22:11:01,DEV-011,74.04,31,0.694,29.67,Warning,325.5
2024-06-04 22:11:57,DEV-020,59.64,62,2.304,32.61,Critical,456.3
2024-06-04 22:12:43,DEV-019,80.99,31,1.601,31.28,Warning,389.5
2024-06-04 22:13:45,DEV-018,78.81,37,1.896,30.14,Critical,389.4
2024-06-04 22:14:57,DEV-011,49.12,47,0.2,34.27,Normal,166.5
2024-06-04 22:16:00,DEV-019,45.16,75,0.468,28.17,Normal,293.2
2024-06-04 22:17:46,DEV-006,74.51,52,2.293,25.29,Warning,405.2
2024-06-04 22:18:16,DEV-013,75.8,30,2.123,28.58,Critical,439.2
2024-06-04 22:18:42,DEV-006,56.64,85,0.55,30.97,Normal,306.8
2024-06-04 22:19:03,DEV-003,52.09,79,0.501,31.33,Normal,252.3
2024-06-04 22:19:20,DEV-004,34.02,40,0.055,33.73,Normal,355.2
2024-06-04 22:19:39,DEV-019,55.65,49,1.497,27.86,Normal,298.5
2024-06-04 22:19:57,DEV-006,44.96,36,0.362,27.35,Normal,256.2
2024-06-04 22:20:13,DEV-007,68.41,53,2.109,33.91,Warning,480.9
2024-06-04 22:21:44,DEV-014,30.67,49,0.679,27.74,Normal,210.0
2024-06-04 22:23:32,DEV-011,53.4,31,0.597,30.68,Normal,256.7
2024-06-04 22:24:28,DEV-003,90.04,53,2.523,27.32,Warning,384.5
2024-06-04 22:25:20,DEV-009,63.66,58,2.266,30.11,Critical,401.8
2024-06-04 22:26:13,DEV-019,51.16,68,0.015,30.81,Normal,211.2
2024-06-04 22:28:06,DEV-018,47.39,78,0.586,29.7,Normal,170.4
2024-06-04 22:28:44,DEV-009,68.59,24,2.368,28.07,Warning,318.2
2024-06-04 22:29:17,DEV-016,26.02,56,0.812,26.16,Normal,285.0
2024-06-04 22:30:42,DEV-010,55.67,27,0.947,31.08,Normal,177.2
2024-06-04 22:32:22,DEV-007,21.7,84,0.953,30.52,Normal,255.6
2024-06-04 22:32:42,DEV-014,52.84,52,0.498,36.72,Normal,256.7
2024-06-04 22:34:36,DEV-013,71.34,67,2.512,26.22,Critical,444.7
2024-06-04 22:35:05,DEV-007,79.92,49,1.883,32.47,Warning,372.1
2024-06-04 22:35:35,DEV-009,53.06,67,0.749,32.78,Normal,286.9
2024-06-04 22:36:21,DEV-001,71.29,22,0.207,28.27,Normal,242.7
2024-06-04 22:37:10,DEV-007,37.19,51,0.452,27.64,Normal,313.3
2024-06-04 22:38:52,DEV-012,32.41,66,0.446,33.8,Normal,304.2
2024-06-04 22:39:38,DEV-003,42.79,42,1.195,36.41,Normal,351.8
2024-06-04 22:41:38,DEV-005,49.48,55,0.872,31.02,Normal,30.6
2024-06-04 22:43:19,DEV-009,40.08,41,0.325,28.69,Normal,143.2
2024-06-04 22:44:54,DEV-016,47.69,82,1.13,30.01,Normal,266.0
2024-06-04 22:46:40,DEV-020,66.03,48,2.244,26.28,Warning,428.7
2024-06-04 22:47:43,DEV-006,40.65,35,0.516,31.15,Normal,304.2
2024-06-04 22:48:44,DEV-005,48.24,67,0.117,30.97,Normal,173.4
2024-06-04 22:50:16,DEV-019,75.1,28,1.357,27.17,Critical,364.2
2024-06-04 22:51:51,DEV-009,72.19,48,1.466,29.48,Warning,466.5
2024-06-04 22:52:04,DEV-005,41.08,32,0.463,35.53,Normal,213.5
2024-06-04 22:52:43,DEV-013,48.28,46,0.308,31.29,Normal,268.4
2024-06-04 22:53:30,DEV-019,56.27,22,0.644,25.99,Normal,205.2
2024-06-04 22:54:22,DEV-001,33.54,30,0.519,31.42,Normal,319.7
2024-06-04 22:55:32,DEV-011,61.12,75,0.583,32.87,Normal,281.1
2024-06-04 22:56:58,DEV-007,42.13,24,1.055,31.55,Normal,199.7
2024-06-04 22:58:42,DEV-017,52.65,40,0.21,26.53,Normal,183.0
2024-06-04 22:59:38,DEV-004,77.76,73,2.296,27.27,Warning,403.7
2024-06-04 23:00:03,DEV-019,62.05,31,2.479,28.13,Warning,351.8
2024-06-04 23:00:50,DEV-004,61.43,75,1.524,30.71,Warning,396.8
2024-06-04 23:01:21,DEV-002,65.12,74,1.582,27.15,Critical,465.0
2024-06-04 23:02:31,DEV-017,63.49,54,2.233,28.74,Warning,418.4
2024-06-04 23:03:00,DEV-011,65.81,30,1.227,32.48,Critical,377.9
2024-06-04 23:03:27,DEV-003,52.39,80,0.02,26.29,Normal,259.1
2024-06-04 23:04:40,DEV-002,51.0,74,0.447,26.46,Normal,306.7
2024-06-04 23:06:30,DEV-004,42.94,67,1.63,32.41,Normal,186.8
2024-06-04 23:07:37,DEV-006,44.43,71,0.777,32.67,Normal,183.2
2024-06-04 23:08:18,DEV-017,50.37,33,0.011,33.24,Normal,273.1
2024-06-04 23:09:50,DEV-002,35.01,50,0.87,33.12,Normal,270.5
2024-06-04 23:10:10,DEV-013,68.44,66,1.748,34.9,Critical,390.9
2024-06-04 23:11:00,DEV-002,52.74,24,0.605,33.6,Normal,200.5
2024-06-04 23:12:12,DEV-001,68.63,71,1.786,31.18,Warning,438.9
2024-06-04 23:13:19,DEV-014,63.44,34,0.925,31.44,Critical,363.1
2024-06-04 23:14:31,DEV-015,72.39,58,1.85,29.5,Warning,424.4
2024-06-04 23:15:30,DEV-002,40.05,79,0.106,26.46,Normal,309.0
2024-06-04 23:15:58,DEV-012,29.07,53,0.416,30.88,Normal,329.7
2024-06-04 23:16:33,DEV-011,58.0,66,2.061,29.9,Critical,407.5
2024-06-04 23:17:23,DEV-020,40.35,85,0.672,28.1,Normal,283.8
2024-06-04 23:18:08,DEV-008,68.62,74,1.387,30.37,Warning,415.1
2024-06-04 23:18:58,DEV-013,71.91,73,2.564,32.72,Critical,547.4
2024-06-04 23:19:13,DEV-019,45.42,38,2.649,30.47,Warning,401.4
2024-06-04 23:20:59,DEV-008,48.58,26,1.986,29.91,Warning,419.2
2024-06-04 23:21:53,DEV-013,39.49,43,0.39,28.82,Normal,273.5
2024-06-04 23:23:38,DEV-011,42.49,85,0.377,27.46,Normal,284.6
2024-06-04 23:23:57,DEV-001,57.03,32,0.129,29.72,Normal,233.0
2024-06-04 23:25:27,DEV-001,39.97,48,0.238,29.75,Normal,253.2
2024-06-04 23:26:37,DEV-019,38.07,50,0.687,35.84,Normal,306.3
2024-06-04 23:27:58,DEV-019,48.47,84,0.407,28.98,Normal,247.0
2024-06-04 23:28:17,DEV-009,45.65,32,0.728,27.34,Normal,156.1
2024-06-04 23:28:56,DEV-006,36.23,21,1.058,22.98,Normal,285.7
2024-06-04 23:29:52,DEV-017,36.45,32,0.375,26.39,Normal,317.8
2024-06-04 23:31:48,DEV-001,63.84,56,2.126,31.53,Critical,376.3
2024-06-04 23:33:10,DEV-011,36.61,84,0.403,24.27,Normal,277.5
2024-06-04 23:33:54,DEV-005,34.86,52,0.04,31.74,Normal,192.8
2024-06-04 23:34:16,DEV-020,69.63,78,1.979,28.4,Warning,328.5
2024-06-04 23:34:32,DEV-018,57.55,22,0.314,28.12,Normal,210.9
2024-06-04 23:35:46,DEV-009,91.9,79,1.879,25.8,Warning,416.2
2024-06-04 23:35:59,DEV-017,41.27,65,0.572,30.64,Normal,266.9
2024-06-04 23:37:00,DEV-015,42.77,49,1.117,33.5,Normal,291.8
2024-06-04 23:38:29,DEV-001,49.68,41,0.361,33.05,Normal,175.8
2024-06-04 23:39:19,DEV-005,48.9,67,0.654,28.14,Normal,227.7
2024-06-04 23:40:12,DEV-018,39.52,65,0.407,27.61,Normal,257.6
2024-06-04 23:42:10,DEV-015,45.53,35,0.448,31.43,Normal,278.4
2024-06-04 23:43:09,DEV-001,69.93,70,2.173,31.15,Warning,475.6
2024-06-04 23:44:28,DEV-008,39.13,29,0.916,34.81,Normal,235.3
2024-06-04 23:45:25,DEV-018,52.89,76,0.354,35.28,Normal,183.6
2024-06-04 23:47:24,DEV-002,66.64,34,1.702,30.36,Critical,393.1
2024-06-04 23:48:12,DEV-010,40.42,55,0.523,34.61,Normal,202.1
2024-06-04 23:48:34,DEV-005,62.98,63,0.86,34.27,Normal,199.9
2024-06-04 23:49:52,DEV-014,48.59,28,0.288,26.0,Normal,205.2
2024-06-04 23:50:21,DEV-019,36.16,68,1.108,29.3,Normal,313.6
2024-06-04 23:51:20,DEV-012,43.62,66,0.051,28.6,Normal,213.2
2024-06-04 23:52:16,DEV-019,90.75,22,1.607,35.34,Critical,367.4
2024-06-04 23:53:36,DEV-003,67.0,45,1.826,32.25,Critical,441.0
2024-06-04 23:53:57,DEV-008,51.56,44,0.999,32.95,Normal,211.7
2024-06-04 23:54:22,DEV-020,46.77,72,0.963,31.58,Normal,213.5
2024-06-04 23:55:36,DEV-016,50.54,49,0.698,39.18,Normal,210.1
2024-06-04 23:56:15,DEV-005,40.14,44,0.831,28.9,Normal,284.2
2024-06-04 23:57:37,DEV-002,65.23,83,1.286,28.04,Warning,426.0
2024-06-04 23:58:54,DEV-012,61.13,61,0.127,27.23,Normal,187.6
2024-06-05 00:00:04,DEV-008,43.69,48,0.091,23.1,Normal,159.8
2024-06-05 00:02:01,DEV-011,85.76,34,2.303,29.96,Warning,410.9
2024-06-05 00:03:17,DEV-013,55.67,60,0.038,36.12,Normal,340.8
2024-06-05 00:04:28,DEV-016,83.88,83,2.578,29.48,Critical,383.3
2024-06-05 00:05:29,DEV-017,45.59,57,1.135,31.98,Normal,287.7
2024-06-05 00:06:30,DEV-001,57.06,73,1.782,32.98,Critical,378.0
2024-06-05 00:07:12,DEV-014,54.82,44,1.311,22.05,Warning,433.8
2024-06-05 00:09:06,DEV-016,50.19,37,0.919,32.82,Normal,238.7
2024-06-05 00:10:54,DEV-007,54.0,33,0.237,29.99,Normal,236.3
2024-06-05 00:11:55,DEV-013,68.57,68,0.959,26.21,Normal,334.3
2024-06-05 00:12:46,DEV-006,55.62,74,1.15,29.04,Normal,247.2
2024-06-05 00:13:49,DEV-016,36.08,63,0.523,25.95,Normal,302.4
2024-06-05 00:14:48,DEV-013,40.26,42,0.056,31.69,Normal,323.5
2024-06-05 00:16:30,DEV-008,80.51,58,1.524,31.17,Warning,407.2
2024-06-05 00:18:11,DEV-015,60.27,29,1.092,30.52,Normal,280.6
2024-06-05 00:19:05,DEV-009,49.34,52,0.967,35.6,Normal,297.5
2024-06-05 00:19:24,DEV-006,67.11,70,2.309,29.43,Critical,440.8
2024-06-05 00:20:30,DEV-007,53.35,64,0.664,36.69,Normal,288.5
2024-06-05 00:20:42,DEV-009,59.58,43,2.416,32.92,Critical,373.8
2024-06-05 00:22:27,DEV-018,48.9,33,0.359,30.62,Normal,200.2
2024-06-05 00:24:12,DEV-019,33.68,58,0.743,30.91,Normal,245.8
2024-06-05 00:25:37,DEV-001,60.63,77,0.404,23.6,Normal,293.7
2024-06-05 00:25:58,DEV-020,51.8,40,0.489,26.84,Normal,208.2
2024-06-05 00:26:23,DEV-013,64.46,77,2.171,31.62,Critical,368.6
2024-06-05 00:27:52,DEV-007,58.82,26,0.272,30.16,Normal,254.3
2024-06-05 00:29:27,DEV-020,43.84,75,1.327,34.17,Normal,248.1
2024-06-05 00:29:52,DEV-012,48.69,58,1.072,29.49,Normal,216.6
2024-06-05 00:31:24,DEV-013,37.77,71,0.496,30.41,Normal,166.5
2024-06-05 00:31:56,DEV-018,74.33,33,1.067,29.6,Normal,206.8
2024-06-05 00:33:10,DEV-001,42.62,80,1.229,32.03,Normal,213.1
2024-06-05 00:33:20,DEV-015,38.78,42,0.622,25.39,Normal,281.7
2024-06-05 00:33:52,DEV-019,62.6,74,1.09,29.45,Critical,351.5
2024-06-05 00:35:24,DEV-004,48.02,25,0.332,31.69,Normal,205.6
2024-06-05 00:36:38,DEV-020,56.68,52,0.019,27.46,Normal,257.6
2024-06-05 00:37:22,DEV-001,73.91,82,1.973,32.39,Critical,390.4
2024-06-05 00:39:17,DEV-018,33.91,24,0.058,29.05,Normal,282.6
2024-06-05 00:40:58,DEV-019,74.65,72,1.699,28.43,Critical,348.0
2024-06-05 00:41:35,DEV-017,78.83,37,1.517,32.41,Warning,388.8
2024-06-05 00:41:59,DEV-007,44.13,24,0.201,28.36,Normal,332.2
2024-06-05 00:43:38,DEV-012,52.96,85,1.279,30.57,Normal,214.3
2024-06-05 00:45:09,DEV-010,42.27,83,0.603,25.86,Normal,235.1
2024-06-05 00:46:04,DEV-012,34.63,82,0.631,30.62,Normal,245.0
2024-06-05 00:46:41,DEV-004,62.23,60,1.479,32.22,Critical,429.2
2024-06-05 00:48:06,DEV-009,40.91,21,0.309,33.54,Normal,264.1
2024-06-05 00:49:41,DEV-002,44.28,38,1.2,29.03,Normal,382.5
2024-06-05 00:49:56,DEV-007,37.73,23,0.082,26.78,Normal,206.9
2024-06-05 00:50:23,DEV-014,48.13,60,0.696,29.42,Normal,202.4
2024-06-05 00:51:11,DEV-002,41.42,55,0.211,29.65,Normal,254.5
2024-06-05 00:51:34,DEV-017,62.57,43,2.411,35.26,Warning,343.6
2024-06-05 00:51:50,DEV-019,53.05,38,0.712,26.88,Normal,271.8
2024-06-05 00:53:02,DEV-017,40.65,25,0.84,31.19,Normal,303.8
2024-06-05 00:54:52,DEV-012,52.34,40,0.479,30.03,Normal,272.4
2024-06-05 00:55:16,DEV-009,30.87,82,0.581,35.29,Normal,166.1
2024-06-05 00:55:41,DEV-001,45.26,48,0.285,31.0,Normal,194.7
2024-06-05 00:56:08,DEV-004,65.82,73,2.659,29.4,Critical,382.2
2024-06-05 00:56:47,DEV-020,64.98,68,1.503,35.28,Normal,283.9
2024-06-05 00:57:55,DEV-018,43.32,59,1.192,29.04,Normal,208.0
2024-06-05 00:59:29,DEV-015,53.68,60,0.734,27.78,Normal,171.8
2024-06-05 01:00:31,DEV-016,59.83,30,2.224,29.96,Critical,434.7
2024-06-05 01:01:39,DEV-001,62.91,40,0.293,25.29,Normal,293.3
2024-06-05 01:01:58,DEV-006,65.2,80,3.147,29.35,Warning,413.8
2024-06-05 01:03:38,DEV-017,68.32,76,0.226,32.5,Normal,265.5
2024-06-05 01:04:13,DEV-010,39.39,55,0.298,27.21,Normal,285.6
2024-06-05 01:05:43,DEV-018,74.38,20,2.611,29.89,Warning,408.0
2024-06-05 01:06:53,DEV-020,34.04,49,0.358,30.34,Normal,310.0
2024-06-05 01:08:50,DEV-012,45.83,51,1.0,32.85,Normal,171.4
2024-06-05 01:10:37,DEV-003,47.48,79,0.692,29.57,Normal,139.5
2024-06-05 01:11:30,DEV-016,57.2,21,0.474,28.92,Normal,156.9
2024-06-05 01:11:57,DEV-019,49.07,69,0.764,35.1,Normal,262.3
2024-06-05 01:13:40,DEV-015,36.69,47,0.435,33.21,Normal,246.6
2024-06-05 01:13:54,DEV-020,74.25,67,2.502,32.0,Critical,495.4
2024-06-05 01:14:38,DEV-018,50.16,46,1.32,27.14,Normal,231.7
2024-06-05 01:14:57,DEV-017,44.49,78,0.892,32.08,Normal,202.1
2024-06-05 01:16:55,DEV-006,69.72,41,1.748,30.08,Warning,396.8
2024-06-05 01:18:25,DEV-008,41.98,80,0.359,24.91,Normal,183.4
2024-06-05 01:19:02,DEV-020,27.37,46,0.039,26.88,Normal,232.9
2024-06-05 01:21:00,DEV-002,50.5,82,0.526,27.45,Normal,336.5
2024-06-05 01:22:05,DEV-007,40.0,55,0.259,28.74,Normal,250.6
2024-06-05 01:23:14,DEV-004,59.03,81,0.052,31.62,Normal,205.3
2024-06-05 01:24:42,DEV-001,45.48,59,1.26,30.57,Normal,224.4
2024-06-05 01:26:21,DEV-009,39.41,50,0.606,28.45,Normal,277.4
2024-06-05 01:28:03,DEV-008,47.83,21,1.13,27.95,Normal,290.3
2024-06-05 01:29:17,DEV-017,48.41,22,0.241,30.07,Normal,296.7
2024-06-05 01:31:15,DEV-009,66.24,51,1.82,29.33,Warning,422.6
2024-06-05 01:33:14,DEV-015,64.4,57,2.34,30.27,Critical,427.2
2024-06-05 01:35:03,DEV-010,31.84,51,0.276,33.42,Normal,185.8
2024-06-05 01:36:59,DEV-003,63.6,30,1.843,34.5,Warning,488.1
2024-06-05 01:37:55,DEV-018,68.16,58,1.897,27.96,Critical,408.0
2024-06-05 01:39:37,DEV-008,63.14,78,0.668,25.9,Normal,293.3
2024-06-05 01:41:17,DEV-004,39.58,35,1.141,30.5,Normal,221.9
2024-06-05 01:42:05,DEV-007,81.1,71,2.632,33.27,Critical,369.4
2024-06-05 01:42:33,DEV-001,42.42,39,1.219,33.68,Normal,193.0
2024-06-05 01:43:53,DEV-009,66.05,58,1.532,30.26,Warning,485.9
2024-06-05 01:45:01,DEV-020,27.35,83,1.04,30.3,Normal,282.9
2024-06-05 01:46:12,DEV-015,46.52,36,0.936,28.91,Normal,193.3
2024-06-05 01:48:07,DEV-004,55.86,35,1.301,28.7,Warning,365.0
2024-06-05 01:49:31,DEV-019,41.38,37,0.022,27.07,Normal,248.3
2024-06-05 01:49:49,DEV-003,70.33,51,1.956,31.09,Critical,477.5
2024-06-05 01:50:03,DEV-018,54.5,50,0.244,28.75,Normal,216.9
2024-06-05 01:50:32,DEV-003,49.75,58,1.596,31.17,Warning,399.5
2024-06-05 01:51:38,DEV-018,29.12,48,0.288,26.07,Normal,225.0
2024-06-05 01:52:57,DEV-008,59.45,59,0.547,26.87,Normal,136.8
2024-06-05 01:54:34,DEV-018,48.76,31,0.421,29.86,Normal,254.0
2024-06-05 01:54:47,DEV-020,35.19,29,0.22,23.79,Normal,221.4
2024-06-05 01:56:46,DEV-007,44.32,62,1.12,29.17,Warning,402.2
2024-06-05 01:58:30,DEV-012,96.01,23,2.225,28.91,Critical,414.4
2024-06-05 02:00:02,DEV-019,52.1,75,1.681,37.08,Normal,287.3
2024-06-05 02:01:18,DEV-018,43.92,26,1.087,31.58,Normal,195.3
2024-06-05 02:02:56,DEV-008,36.75,60,0.222,25.34,Normal,267.0
2024-06-05 02:04:08,DEV-006,39.68,36,1.473,27.47,Normal,231.9
2024-06-05 02:04:33,DEV-001,47.26,54,0.582,28.13,Normal,255.4
2024-06-05 02:05:38,DEV-002,59.49,74,0.981,30.82,Normal,303.3
2024-06-05 02:06:51,DEV-010,46.51,73,0.426,34.49,Normal,242.4
2024-06-05 02:07:10,DEV-005,53.53,74,0.462,34.11,Normal,301.3
2024-06-05 02:08:10,DEV-011,38.02,64,0.465,30.43,Normal,182.6
2024-06-05 02:09:00,DEV-002,23.58,25,1.094,30.16,Normal,169.1
2024-06-05 02:10:37,DEV-015,47.24,21,0.296,30.64,Normal,295.1
2024-06-05 02:12:36,DEV-014,38.13,35,0.519,31.92,Normal,336.5
2024-06-05 02:12:57,DEV-019,36.37,22,0.822,28.73,Normal,255.4
2024-06-05 02:13:47,DEV-010,47.8,38,0.123,34.46,Normal,297.7
2024-06-05 02:14:38,DEV-016,77.4,82,2.092,31.72,Warning,397.6
2024-06-05 02:15:32,DEV-015,22.97,53,0.95,30.89,Normal,277.9
2024-06-05 02:17:31,DEV-017,31.41,42,0.04,33.73,Normal,217.1
2024-06-05 02:18:03,DEV-016,68.26,77,2.503,35.59,Warning,508.6
2024-06-05 02:19:16,DEV-010,68.57,28,2.159,27.27,Warning,532.0
2024-06-05 02:19:51,DEV-013,70.32,27,1.985,27.14,Warning,504.9
2024-06-05 02:20:25,DEV-012,44.74,75,0.804,29.06,Normal,184.2
2024-06-05 02:21:13,DEV-016,44.18,31,0.896,27.73,Normal,222.7
2024-06-05 02:22:56,DEV-014,50.57,64,1.253,31.45,Normal,262.8
2024-06-05 02:23:54,DEV-005,71.71,59,2.318,25.82,Warning,358.7
2024-06-05 02:25:52,DEV-003,65.96,49,1.963,25.75,Critical,442.9
2024-06-05 02:26:31,DEV-004,37.4,23,0.179,31.18,Normal,202.3
2024-06-05 02:28:30,DEV-020,42.68,47,0.405,29.37,Normal,278.3
2024-06-05 02:30:13,DEV-019,52.12,52,0.424,31.37,Normal,208.3
2024-06-05 02:30:27,DEV-017,58.77,71,0.503,30.17,Normal,203.1
2024-06-05 02:31:45,DEV-012,84.29,66,1.906,24.65,Warning,384.9
2024-06-05 02:32:28,DEV-016,50.41,50,0.635,28.11,Normal,221.9
2024-06-05 02:33:39,DEV-008,76.0,31,1.15,27.07,Critical,448.7
2024-06-05 02:35:03,DEV-014,60.18,60,0.33,28.94,Normal,184.1
2024-06-05 02:36:41,DEV-008,65.18,56,1.76,27.37,Critical,400.3
2024-06-05 02:38:40,DEV-004,54.9,66,0.751,25.64,Normal,193.1
2024-06-05 02:39:29,DEV-011,74.19,66,2.67,30.03,Critical,377.9
2024-06-05 02:40:08,DEV-003,34.59,43,0.396,31.82,Normal,267.6
2024-06-05 02:40:22,DEV-002,54.39,21,0.437,30.66,Normal,189.1
2024-06-05 02:41:16,DEV-014,49.39,77,0.741,26.84,Normal,259.7
2024-06-05 02:42:25,DEV-001,60.93,32,0.785,27.74,Normal,272.2
2024-06-05 02:44:07,DEV-017,36.68,58,0.169,28.01,Normal,198.3
2024-06-05 02:44:40,DEV-011,28.61,43,0.848,31.28,Normal,209.5
2024-06-05 02:45:59,DEV-013,44.66,58,0.379,33.47,Normal,231.8
2024-06-05 02:47:32,DEV-019,49.95,68,0.176,31.52,Normal,373.6
2024-06-05 02:48:32,DEV-019,42.26,56,0.412,31.87,Normal,241.9
2024-06-05 02:49:58,DEV-006,48.66,69,0.178,32.06,Normal,164.3
2024-06-05 02:51:41,DEV-003,61.38,40,2.014,25.45,Warning,363.5
2024-06-05 02:53:38,DEV-020,40.18,52,0.926,33.53,Normal,286.8
2024-06-05 02:54:38,DEV-003,71.82,43,2.234,27.5,Warning,332.4
2024-06-05 02:55:28,DEV-018,56.76,31,0.059,27.25,Normal,236.7
2024-06-05 02:55:47,DEV-007,71.73,45,2.395,31.01,Critical,385.4
2024-06-05 02:56:46,DEV-020,44.79,62,0.43,33.95,Normal,257.8
2024-06-05 02:57:15,DEV-011,48.11,69,2.198,34.81,Warning,393.5
2024-06-05 02:58:52,DEV-009,52.18,50,0.562,22.33,Normal,245.8
2024-06-05 03:00:50,DEV-010,71.19,67,1.099,26.66,Critical,341.1
2024-06-05 03:01:17,DEV-013,68.44,37,1.591,32.52,Critical,281.5
2024-06-05 03:02:03,DEV-003,73.48,58,2.509,24.65,Warning,504.2
2024-06-05 03:03:56,DEV-019,48.55,27,0.494,27.67,Normal,257.9
2024-06-05 03:04:09,DEV-002,59.83,22,0.805,26.97,Normal,235.6
2024-06-05 03:06:09,DEV-006,72.98,78,2.224,31.47,Critical,375.8
2024-06-05 03:07:22,DEV-016,81.6,76,2.801,34.25,Warning,393.4
2024-06-05 03:08:04,DEV-006,43.92,75,0.494,31.87,Normal,181.4
2024-06-05 03:08:22,DEV-007,38.23,75,0.79,32.3,Normal,206.7
2024-06-05 03:08:57,DEV-006,78.83,61,2.391,28.57,Warning,387.2
2024-06-05 03:09:48,DEV-005,46.48,44,0.465,32.79,Normal,290.5
2024-06-05 03:11:02,DEV-001,75.39,40,2.431,32.73,Warning,440.1
2024-06-05 03:12:19,DEV-002,46.32,78,1.236,26.33,Normal,288.0
2024-06-05 03:13:51,DEV-018,77.82,48,1.522,32.28,Warning,441.4
2024-06-05 03:14:14,DEV-016,36.46,30,0.361,28.95,Normal,271.7
2024-06-05 03:15:11,DEV-005,51.25,66,0.378,29.02,Normal,279.1
2024-06-05 03:15:33,DEV-017,48.41,67,1.014,28.78,Normal,278.8
2024-06-05 03:17:07,DEV-011,65.66,55,1.546,27.74,Critical,364.6
2024-06-05 03:18:50,DEV-012,38.24,80,0.302,31.93,Normal,178.0
2024-06-05 03:20:11,DEV-001,42.26,51,0.038,31.75,Normal,236.7
2024-06-05 03:21:31,DEV-012,88.5,83,1.546,34.85,Warning,418.8
2024-06-05 03:22:33,DEV-007,64.85,36,0.969,21.41,Normal,239.9
2024-06-05 03:22:50,DEV-006,84.02,28,1.543,32.82,Critical,439.8
2024-06-05 03:24:31,DEV-005,76.9,60,1.694,30.95,Warning,381.5
2024-06-05 03:24:41,DEV-018,66.62,42,1.817,34.27,Warning,359.8
2024-06-05 03:25:54,DEV-020,88.02,32,0.814,33.89,Warning,464.5
2024-06-05 03:26:15,DEV-005,47.51,22,0.337,29.72,Normal,211.1
2024-06-05 03:27:14,DEV-019,38.94,45,0.052,34.01,Normal,258.8
2024-06-05 03:28:28,DEV-013,51.07,51,0.385,37.02,Normal,328.0
2024-06-05 03:29:28,DEV-019,48.27,73,1.093,30.67,Normal,249.5
2024-06-05 03:31:24,DEV-008,87.03,32,1.261,27.44,Critical,396.3
2024-06-05 03:32:50,DEV-002,54.73,27,0.15,27.24,Normal,301.2
2024-06-05 03:34:36,DEV-011,32.76,73,0.289,31.34,Normal,314.4
2024-06-05 03:35:06,DEV-010,60.39,68,1.79,28.4,Warning,413.7
2024-06-05 03:36:26,DEV-012,41.19,85,0.153,21.24,Normal,244.8
2024-06-05 03:37:54,DEV-009,50.81,62,0.187,26.77,Normal,232.4
2024-06-05 03:39:45,DEV-001,69.86,65,2.099,30.75,Critical,354.4
2024-06-05 03:39:58,DEV-017,51.68,74,0.742,35.76,Normal,217.8
