Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
52421.12565837301,0.797968,0.885404,-0.786215,0.953236,-0.481339,-0.671061,0.288242,-1.110309,-0.316759,-0.418832,0.512536,-0.626926,-0.784847,-1.00031,1.069012,-1.056315,0.716908,0.021242,0.068578,-0.774708,-0.169728,-0.615795,1.325535,0.086497,-0.039875,0.359755,0.984435,0.351809,669.18,0
165398.4215032766,2.035328,0.685072,-1.0096,1.03143,-0.863447,1.918255,-0.414737,1.850854,0.24554,-0.739348,-0.863651,1.200401,0.061334,-0.545047,0.319648,1.088338,1.049559,1.727706,1.61106,1.013807,0.015802,-0.180146,-1.921747,1.701479,-0.978374,1.18945,0.475172,0.722876,49.64,0
109369.3264824034,0.645292,-0.546357,1.098456,-0.437533,1.00543,1.791998,-0.670985,-0.33287,-0.162325,-1.134031,0.859414,0.035512,0.250548,-1.100083,-0.370646,-0.857396,0.996551,0.116264,0.79939,-1.241498,-0.098822,-0.412043,-0.500761,1.82255,-0.0253,-1.701424,-3.609967,0.886752,45.26,0
6473.532878872062,1.401432,-0.963822,-1.136093,0.384465,-0.630562,1.46009,-1.048655,0.741989,-0.011824,-0.08145,0.592868,-0.724631,-1.248112,-0.996437,-0.637426,0.607888,-0.984784,0.739817,1.039129,0.053076,1.223446,0.176808,0.859024,-1.116813,0.851631,0.383943,1.03051,0.564602,5.64,0
166317.54098567268,0.071371,-1.253046,0.711357,-0.532294,-0.167787,-1.457112,0.069816,-1.298734,-2.202796,1.070851,-1.257762,-0.927733,0.259002,-0.446928,-1.428613,0.498157,-1.054543,-0.453084,-0.254965,0.092869,0.284269,0.986633,1.150616,-0.289572,1.001251,0.253991,-0.240556,-0.643876,8.05,0
2726.8058392177713,0.188231,-0.040125,0.36188,0.390065,0.480793,0.762956,1.125427,0.61004,-1.076742,1.32003,1.488263,-0.055622,-0.765099,-0.335722,-0.458737,2.006813,-1.105918,1.098088,1.683954,1.40279,0.266523,-0.477712,-2.186847,0.228483,-0.085979,-0.3913,-0.144343,0.548159,728.1,0
134699.539518069,-0.190058,-0.710116,-1.622777,-2.061367,1.13248,-0.883982,0.62959,1.228555,0.813493,-0.666401,-1.560019,0.541025,0.575344,1.27936,-1.581066,0.595933,1.489387,-0.484654,1.595,0.066259,-0.075416,-1.763112,0.604001,-0.112459,1.025764,0.747845,0.137525,0.728484,242.83,0
88178.2558884696,1.035233,1.686777,0.419783,-0.98456,-0.856325,0.964034,0.840221,-0.373349,-0.703708,-0.095149,0.137312,-1.127716,-1.669496,1.434228,-1.059268,-0.783083,-0.340948,0.599968,1.017354,-1.381111,1.322416,-1.392263,1.077278,0.132632,1.647365,1.150209,0.640652,0.073709,60.72,0
136562.4976986107,0.854252,-0.971665,0.909449,-1.685738,1.181205,-0.404528,0.556404,0.085969,0.080896,0.866322,-0.422915,0.527082,-0.049503,1.429556,-0.777015,1.068063,-0.321373,0.273078,-0.548639,-1.501944,-0.290601,-0.66064,0.510743,-0.627603,-1.123536,1.855113,0.188195,0.650687,5.66,0
30717.05721442503,1.212702,-0.043023,0.610657,-0.619008,-1.218452,-0.898223,0.673137,0.172758,0.047032,2.846765,1.475156,0.045838,-1.248281,1.683345,0.776208,-1.775415,-0.307692,-0.391318,0.319251,0.260075,0.06226,-0.925665,0.965747,-0.762786,0.8374,-1.149479,-1.263653,-1.832818,59.06,0
13683.86361383679,0.325269,0.400241,-0.302573,-1.128012,-1.02917,-0.448905,1.300378,-0.226642,-0.818673,-0.841635,-0.136903,0.131636,-0.440983,1.610492,1.83593,-0.157182,-0.525595,-0.231423,0.349142,-0.65989,-0.593315,-1.410073,-0.231358,-0.598928,-0.081604,-0.98098,0.201634,-0.291314,121.36,0
17697.546128040292,-0.272767,-0.702824,-1.386059,-0.454888,1.645303,0.957023,1.054487,0.81026,-1.012325,-1.680002,-1.368861,-0.132925,0.129106,-0.12018,0.068596,0.637099,0.699895,0.208966,-0.33771,0.805438,-0.325607,-0.924551,-0.912659,0.570573,0.840181,0.410732,-1.887563,1.128394,12.33,0
90687.28162908899,-0.647632,0.290696,0.179185,-0.623865,0.94492,-0.122703,-0.172239,0.022301,1.431594,0.785114,-0.005419,0.448626,-0.242146,-0.616924,-0.759274,0.309111,1.013641,-1.406849,0.209936,-1.593686,0.224668,0.704057,-0.905542,0.193053,0.910193,-1.457337,1.38587,-0.705705,5.99,0
117986.78698977093,-0.065947,-0.633439,1.563375,-0.964024,0.004738,2.386768,0.383528,-0.615397,-0.54559,0.965471,1.621882,-1.390132,1.288377,1.75538,-0.352273,0.934411,0.204731,0.893436,1.954754,-1.239035,0.713635,-1.240914,-0.544232,-0.50893,-2.520517,-0.398453,1.359021,0.24488,13.02,0
170247.42695401958,-0.968145,-1.84255,-2.182945,4.28299,0.353333,1.245679,-0.582971,-1.882724,4.463174,0.897059,1.829279,-3.587466,1.362431,-1.454273,3.251075,-1.141154,-3.453484,2.678702,1.367208,0.587813,-3.957794,-3.624229,-0.234317,0.536053,3.636579,-0.603423,-1.836658,-1.357611,19.05,1
41395.870254182846,-2.09359,0.387634,1.110703,0.50683,1.125597,-1.274565,0.105842,-0.016291,-0.214505,-0.868707,0.596456,-1.402881,-0.009859,0.147833,-0.386574,-1.406522,0.317024,0.462571,-0.479456,0.082274,-0.864634,1.48885,2.249746,0.371006,0.738136,1.680124,0.351255,1.40537,126.29,0
140408.03295217306,2.270753,0.283946,-0.850204,-0.152935,-0.1761,0.022447,-1.578346,-0.405541,0.326904,-0.307574,-0.772453,0.664267,0.377538,0.225196,-0.084917,-0.11051,0.6636,1.253119,-0.743398,0.517634,0.806635,0.64585,-0.461682,-2.073532,-1.188633,-1.035121,1.478156,0.347396,8.68,0
170213.11600732515,-0.779469,-1.587995,-0.22476,-0.000751,-2.417754,-2.332108,-0.451017,-0.202615,3.470403,2.442313,-1.2504,-5.347706,1.149888,-0.595722,3.860346,-1.598571,-3.423078,2.615719,1.528586,2.216804,0.313514,-7.167235,0.843683,0.916791,2.481316,3.995678,1.459393,-1.010423,701.21,1
169773.6006155799,-3.266491,-2.52361,-1.324258,3.500129,0.321795,-4.287479,-0.188142,-1.731647,1.899222,-2.370072,-2.987371,-1.42144,1.845901,0.821006,0.423025,-0.527806,-2.154992,2.60256,2.149403,3.86208,-1.220426,-0.105287,-4.012448,3.396259,1.344437,-1.407131,-1.841462,-1.365659,41.48,1
51709.42794490501,0.91909,1.557375,-0.585361,0.187308,-0.824877,-0.700635,0.223908,-0.783496,0.333514,0.426785,-0.423584,1.596159,0.430412,0.781165,3.205163,1.245563,1.919572,-0.62959,-1.7311,-1.372888,0.723723,-0.184045,0.450964,-1.611041,0.633094,-1.142184,-0.731249,0.354824,76.85,0
36454.00882730231,-1.017811,-1.660251,-0.242188,0.494113,-1.324448,1.419335,0.988986,0.134303,-1.344091,0.380545,-1.243524,1.007336,-1.665464,0.766035,-0.287374,-1.580705,0.992648,0.710873,-1.356359,0.500675,-1.333938,0.160828,-0.200262,-0.951748,0.706709,0.047378,-1.584653,-2.888657,68.09,0
130247.49461796836,0.31815,0.870419,0.703698,-1.594043,0.897644,-1.301976,2.112336,0.157605,-0.500648,-0.340458,0.554604,0.318772,-2.210906,1.762489,0.493623,-0.782236,-2.208189,1.761504,0.125578,0.251236,-0.746633,-1.183307,0.954216,0.496487,-0.259168,1.042547,-0.13404,-1.286142,1.33,0
18928.58210575938,-0.304898,-0.915148,-1.651692,-0.001607,-0.061859,-0.25607,-0.152353,0.485728,-0.672349,-0.454159,1.93363,0.895334,0.003117,-1.026743,0.465243,-0.969815,-1.394959,1.202896,1.895447,-1.438434,-0.30572,0.220495,-0.43836,0.375653,0.626245,0.403757,-0.902756,-0.259737,36.73,0
167276.5757477134,-0.00818,-0.152269,-0.630262,-0.173772,0.77761,-0.506239,-0.428712,-1.880175,-1.098259,-1.56962,0.979587,0.38382,0.226803,-0.154199,0.300159,1.052627,0.799647,-0.810671,-1.801137,-0.947077,-0.961171,0.855801,0.878288,2.399761,-1.128035,0.187481,0.904442,0.853382,8.35,0
127920.9268880994,1.880846,-0.122419,0.157788,0.801187,-0.494983,-0.930718,-2.186242,0.809202,-0.35632,0.476266,-1.738259,-0.143827,-1.487721,-1.80359,-0.700457,-0.666687,1.257467,0.69139,0.535859,-0.440465,-0.231987,-0.347649,-0.206486,-0.166228,1.910925,0.205976,-0.32131,-0.271304,21.68,0
53819.36117112811,0.987318,1.585053,-0.443927,-0.254181,0.537431,0.165485,0.437185,1.147806,0.355622,-0.892329,2.409438,-0.13352,0.19165,-0.636134,-2.221628,-1.962294,-0.074911,-1.661618,-1.836654,0.183245,0.161501,-0.346828,0.943273,-0.597067,0.246199,0.74544,-0.916933,-0.50102,664.05,0
119485.82967961268,0.379147,-0.26872,0.881696,0.293901,-0.516442,-0.951932,-0.139661,-0.413361,-0.399216,-1.701254,0.363944,0.664529,-0.315719,1.512234,-0.404776,0.878947,0.123654,-1.052038,-0.77261,-0.976702,-0.444589,0.442239,-1.384066,1.224492,0.416432,0.263536,-1.61827,1.5238,6.5,0
112640.97882474953,0.265068,-1.42993,0.443203,-2.359988,-0.570573,0.46535,-0.161974,-0.696278,-1.278288,-1.937807,-0.799166,-1.289236,0.315078,-1.439524,-0.958993,0.673533,1.680365,-1.121359,0.559306,1.036805,-0.794988,-0.438447,0.109552,0.196845,0.264412,0.412588,1.860711,-0.13708,30.49,0
4964.424977100885,1.12054,0.148432,-1.411443,1.768378,-0.0801,0.562304,0.53062,0.792664,0.756716,1.143579,-0.883551,0.613642,-1.029365,-1.068327,-0.707269,-0.448687,0.183653,-0.832446,0.487531,-0.360872,0.383553,-2.248301,-1.171358,0.238867,-0.037206,2.022365,2.224728,-2.015493,1.27,0
26973.47364471582,-1.61444,-1.62378,0.628527,1.182305,-1.032631,-0.069313,-1.112908,1.079995,0.747612,0.491635,-1.494923,-0.252428,1.451526,0.081316,1.911264,0.505454,-1.222564,-0.558078,-1.391895,1.390016,0.116447,0.559619,0.88246,-0.637025,-1.222624,1.765253,-0.443163,-0.039308,0.29,0
148470.49270629438,-1.2259,0.365233,0.815662,0.218962,-0.590634,-0.767201,-1.277594,-0.676985,-0.095545,-0.393614,-0.74765,1.229325,-0.034721,-1.207484,-0.511097,2.600627,0.318144,0.971342,0.162036,1.422966,-0.150164,-0.212999,0.503081,-0.755353,1.10654,-0.639919,0.587933,0.488775,35.9,0
6023.917295677898,0.482208,0.739574,-0.6975,1.374187,0.604955,-0.476921,0.438788,0.826121,1.671576,0.005683,0.877318,0.96792,0.032637,0.692639,1.145807,-1.29721,0.802265,0.674738,-0.364415,2.14683,-0.671945,1.120743,1.66735,-0.081559,1.557518,-0.576313,-2.153603,-0.889319,21.82,0
13597.715559316051,-1.953429,-1.231675,0.732621,-0.780913,-0.335251,0.682695,-0.389968,0.50096,-0.508816,0.298058,1.337106,-2.205606,0.452573,-1.004964,1.313371,0.347484,-1.383703,-0.551047,-0.549891,0.080486,-0.63745,0.182785,-0.196796,-1.075311,0.779465,2.074038,-0.242307,-0.449134,36.52,0
110118.9211985213,-0.571917,0.844076,0.075549,-0.279773,0.171224,1.942857,-0.734227,0.963315,-0.883674,-0.346303,-0.943655,0.100032,0.643239,-1.035601,0.221269,0.29378,0.278566,-1.405439,1.238862,-0.250549,-0.300571,-0.408388,-1.212534,0.535601,0.161695,0.897854,0.963765,-0.407065,5469.49,0
138835.6510710918,0.767738,0.90917,0.641288,1.276422,0.088299,-0.634858,0.931442,-1.727902,-0.807076,-2.00074,-0.428642,0.182036,-0.21211,-0.96495,-0.69556,-0.017026,1.505827,-1.17386,-0.571422,1.510109,0.287572,-0.194181,1.24743,0.359519,-0.38206,1.978186,0.942252,-0.533758,89.24,0
124188.59405125919,1.078368,0.556859,-0.37848,0.15476,1.725597,2.248861,-1.255454,-0.253608,0.553588,-0.207251,-0.24828,0.609431,0.66187,0.853678,0.771224,-0.341281,-0.866882,0.460342,-0.433385,0.73677,0.307803,1.022802,-0.311913,-0.486221,0.810324,0.555004,0.297764,1.429142,378.04,0
139826.741432938,0.123732,0.016624,-0.598225,-1.601045,0.078887,1.106769,1.902784,1.695345,-0.187145,-0.86755,0.336849,-0.463187,0.660385,0.947628,-0.802548,0.837997,-0.054081,0.043118,-0.88467,1.378319,-1.873949,0.181365,-0.062606,-0.486852,-0.090694,-1.50707,-1.293362,-0.270242,28.7,0
50010.34958162572,0.240802,2.36651,0.675039,0.916942,0.914412,0.146351,-0.760675,0.235383,0.426593,-0.3824,-2.221966,-0.929362,-0.217596,2.213806,-0.472618,2.566955,0.049535,-0.264615,-0.351189,0.71844,-0.646295,-0.057866,-1.129589,-1.276865,0.660866,-1.81371,-0.626989,0.425916,60.65,0
28162.065311534963,-0.999335,0.452213,-0.412553,0.59726,0.626447,1.371695,-0.159486,-1.707416,-0.649114,-2.363446,-0.973652,0.205991,1.232081,-0.73991,0.348068,-1.237251,-0.288935,0.196273,0.420325,-0.12957,-1.447402,0.706736,-1.508293,0.172543,0.799108,-0.683422,-0.739736,-0.595434,1570.34,0
3478.066463868439,-0.056908,-2.193257,-0.187341,-0.146216,-1.896231,0.73488,0.987291,0.784339,-1.320732,1.838749,-0.464425,-0.263645,-0.617058,-0.524437,1.138144,0.334315,-0.268799,0.075304,-2.713924,-0.262533,-1.160969,-0.913623,0.553048,0.393629,-0.868642,0.569955,0.136443,0.558817,4.65,0
149439.23535386223,-0.205422,-0.115309,-0.655137,0.351651,-0.796407,-1.357026,0.794539,-1.440042,1.152869,-1.028837,-0.295834,-0.765116,0.318607,0.762019,-0.58641,-0.367146,0.601891,0.772504,-0.575205,-1.481471,1.099641,-0.390422,1.583224,0.298107,-1.341437,0.102848,-1.288986,-1.954648,28.19,0
159669.65298572523,-0.061422,1.221239,-0.239633,0.427659,0.628295,0.561368,-1.071466,0.236475,-1.781414,-1.658411,-1.176593,0.064155,-0.219716,-0.731784,1.021536,1.179569,-1.316297,0.10583,-0.728933,0.977157,-1.127981,-1.797016,-0.449914,0.711843,-1.310163,0.782422,0.400483,-0.212796,59.72,0
36172.483754354194,-0.588069,0.544231,1.441368,-0.543329,1.535315,0.467009,0.289779,0.877273,0.003999,-0.915015,0.435948,0.183714,-0.782759,-0.616555,1.215126,-0.730886,0.574382,1.207308,0.921773,-0.472874,-0.545621,-0.590713,1.005791,1.304232,0.649258,1.012502,-0.081871,0.740557,2.79,0
48853.7755387697,0.357278,0.819386,0.292111,0.27642,-0.202007,0.983759,2.223414,-0.374225,1.05403,-0.884653,-0.533931,-1.28758,0.838037,-0.192086,-1.420278,1.114109,-1.35247,0.6761,0.229536,-2.354619,-0.063381,-0.454441,-1.651136,0.645415,-0.106037,0.266288,-0.73308,0.583003,25.02,0
6235.840392651332,-1.638531,1.692706,-0.115039,0.877875,-0.6539,0.382346,-0.133965,-1.567549,1.800621,0.947676,-1.72807,-0.665111,1.232274,0.784475,-0.346314,2.028345,0.344721,-1.426039,0.901917,-1.020775,0.44297,0.462819,-1.385038,-0.265646,2.638695,-1.435832,-2.065109,0.296159,35.67,0
166541.9390508403,0.211974,-0.038171,-1.520376,1.275706,-2.121858,-0.166455,-0.181929,0.037697,-2.185439,0.947217,0.439193,0.374273,-0.570021,0.840614,-1.669986,1.190432,1.726944,1.457981,-0.217773,1.162715,0.745466,-3.058448,-0.43952,1.208779,-0.800054,-0.511242,-0.028936,1.032014,5.69,0
122229.79097525263,-0.033002,-1.066486,-0.584625,0.622699,-0.696505,0.999854,-1.793993,-0.428432,0.384099,1.759088,-0.039051,0.402443,0.064189,1.095657,-0.666589,0.660305,0.048186,-1.342241,1.064788,0.066665,0.889037,-0.32484,0.157355,-0.20191,0.067551,0.284982,0.225984,-0.443547,116.12,0
66512.62581919643,-0.639732,0.422815,0.948541,-0.314754,-0.217797,0.661942,0.324365,1.278366,0.447316,0.384532,0.205083,0.133474,0.864651,0.250822,0.864641,1.835291,-0.484858,-0.382678,-0.087088,0.36797,1.408058,1.447305,-0.212623,-0.230066,1.074209,-1.998817,-0.477759,-0.447634,149.91,0
166598.02445929492,0.069801,-0.459433,-0.104146,1.392904,-0.682017,2.250594,-0.820084,-0.652801,-0.965509,-0.328254,1.831656,-0.636878,0.180693,1.467189,1.486536,-0.756882,-0.436589,1.742038,-0.882555,2.082514,-1.447739,-0.46079,-1.384775,2.930468,-0.092893,-0.484829,2.671347,0.856346,5.7,0
100911.76400326613,0.178999,-1.094417,1.936895,-0.987787,0.537351,0.986335,-0.945981,1.937402,-0.158492,1.657918,-1.981279,-0.535375,-1.900212,-1.146267,2.178075,0.076269,0.865899,-2.133843,-0.947102,1.03521,1.448522,-0.171148,0.073054,-0.573887,0.281139,-0.301411,0.126719,0.855311,17.59,0
114538.02485660597,0.016972,-0.133601,0.930966,-2.596151,-0.64741,0.127139,0.654093,-1.09859,1.036597,-0.163099,-0.002409,1.99481,0.715257,0.056846,0.538304,-0.590893,0.158763,1.805453,2.010158,-1.708606,0.379791,-1.188394,-1.086867,1.07934,0.591704,-1.115984,0.6955,0.642368,1.17,0
80415.70251296471,0.251978,0.259673,1.269775,-0.468531,1.520949,0.502058,-0.643893,-1.185735,0.456873,-0.088241,0.492855,2.528646,-0.191221,-1.419519,-0.247729,0.410541,0.963003,0.765547,-0.311769,0.164527,-0.739981,-0.042599,-1.34963,-1.496345,-0.161414,0.273584,-1.593767,0.042855,10.56,0
2657.416068917838,0.233893,-1.363103,-1.51878,0.730412,2.773002,1.122237,0.954001,0.432424,0.045434,-0.273346,0.122295,-0.001938,-0.812182,1.481892,0.322874,-0.659396,0.010038,-0.838864,0.923201,0.829562,-0.477658,-0.575217,-1.168424,0.419234,0.35302,0.411956,-1.212843,-0.548891,3.5,0
94634.89326792845,0.498941,-0.304299,-0.941489,0.614253,0.023842,-1.154393,1.438984,-0.01914,-0.603822,0.252671,0.720365,0.33385,1.519755,-0.735586,-0.483626,1.439587,-0.815202,-0.739781,-1.511951,-0.852017,-1.187334,-0.964162,0.22299,-1.033072,-0.572324,-1.145574,-0.559897,0.584276,39.61,0
139966.1191133812,0.750858,1.651167,1.457708,-1.693607,-0.693255,-0.177743,1.811904,-2.360656,0.111046,1.192834,-0.789594,1.800629,-0.47301,0.561463,1.609529,0.593808,-0.660835,1.537394,1.503412,0.201453,0.47286,-0.584973,1.060933,-1.757374,-0.178403,0.975364,0.002269,0.365898,22.19,0
106371.14493892339,2.763073,0.203498,1.321361,0.474316,0.026014,-0.622251,-0.65753,-1.918897,-0.481702,-2.053135,0.505611,0.42355,0.46011,-0.139296,0.134987,-0.047441,0.477812,0.501341,-0.768218,1.554506,0.613462,-1.051793,0.497568,1.311391,-1.101847,-2.416262,-1.126197,1.839728,83.07,0
83363.22988736285,-0.635996,-0.196514,1.832314,0.264683,-0.082639,-1.288569,-0.470414,-0.01667,1.535494,-0.768896,0.986053,1.744427,-1.185325,-0.637539,1.073627,0.219368,-0.128497,0.52029,-1.671015,0.398272,-1.053565,0.062861,-0.223891,-0.831589,-0.909144,1.02402,1.049498,-1.699462,1.0,0
93778.52481601146,-0.511034,-0.485747,-0.680394,0.526808,-0.063943,1.008869,-1.326227,0.010174,-0.56514,1.839396,1.820111,-1.73551,2.282744,-0.416132,-0.125127,-1.537516,0.610741,-1.722334,0.042583,0.282558,0.307462,1.495034,-0.039412,0.336453,-0.704853,0.072313,1.397037,0.914688,3.15,0
42597.44694340838,0.742154,0.814883,0.048965,1.143281,0.548619,0.046763,0.808177,-0.872645,0.266443,0.44502,1.312584,-0.649359,-0.978099,0.767744,-0.356071,-1.140386,0.306336,2.432738,0.542835,-1.186475,-0.688695,-0.951473,-1.100864,0.006779,-0.624861,1.636063,-0.585861,0.474598,392.3,0
136019.25950589572,0.493433,-0.289729,-1.930588,-1.251908,0.532591,1.350169,-0.004465,1.867396,0.143366,-0.82863,-0.653117,1.576572,0.333571,-0.016789,-0.09714,1.691011,0.310074,-0.463409,-0.800331,-0.137771,-0.456661,0.646132,-1.519335,-0.434068,-1.219392,-0.978541,1.42808,-0.339636,0.39,0
136915.4242710636,-0.737858,-0.679781,0.225628,0.530643,-0.491267,-0.267005,0.352584,0.413209,-1.861622,0.793134,0.721337,-1.576651,0.108751,0.790609,-1.189058,0.824867,0.38829,-0.544892,0.67662,0.537738,-1.894983,-0.665808,0.062307,1.025567,0.791214,0.687512,1.25194,0.628395,80.03,0
158527.63215533484,-0.096486,0.535497,-0.731624,0.889274,-0.263727,0.60493,0.157123,-0.987549,0.159241,0.53338,2.970927,0.596002,-0.838067,-1.364227,0.032051,1.426633,0.885467,-0.244534,-1.739734,0.753208,-0.343096,0.602606,0.370404,-0.556402,0.52626,0.175432,-1.990624,0.96936,149.78,0
137426.69459123095,-1.719054,-0.275253,0.322403,-0.486024,-0.188062,-0.248932,0.929687,-0.752906,-0.589131,-0.265687,0.110235,-1.309283,1.557658,2.283374,0.716571,1.364457,-1.681221,1.017546,-1.84775,-0.397342,0.717387,0.62879,0.417938,-1.822217,0.550349,0.62123,-1.516578,-0.241286,136.18,0
3460.938274456883,-1.508441,-0.703324,1.111498,-1.255812,-0.672112,0.009955,-0.661822,-1.676221,-1.008538,-0.085293,-0.270288,-0.015273,0.652085,1.915154,0.519689,1.454238,-0.309594,-0.905638,0.4798,-0.704496,0.393304,0.845016,-0.368278,-0.220641,-0.281931,-0.550464,-0.92681,-0.327928,15.09,0
146472.74656233302,0.170345,0.247098,0.443954,-1.170073,-1.373476,-0.145006,-0.473082,0.392499,0.791699,-0.935841,1.053095,1.102069,0.60043,0.218622,-1.54061,0.036773,-0.052294,0.426076,0.323522,0.193332,-0.621563,0.249736,0.782251,1.177917,-0.690654,0.854339,0.249371,-0.15732,46.52,0
14005.831231869863,-0.31091,-0.548616,0.667726,-0.098066,-1.32737,-0.567227,0.448387,-0.359697,-0.761839,0.949865,-0.475772,-0.967141,0.81945,0.501803,0.483265,0.781977,1.39756,0.43469,-0.462873,0.114989,-1.039377,0.221925,-0.819614,-0.434559,0.558691,-2.42794,-1.060328,0.879042,168.97,0
27424.144861227658,-0.595867,0.13164,0.90462,0.886216,0.999959,-0.857037,2.196246,-0.408625,-1.773899,-0.620269,-0.651627,-0.977269,2.464114,-1.003444,-0.063717,-0.846631,0.51413,-0.69079,-1.706749,-0.444753,0.81875,0.319265,0.427958,-1.478944,0.547643,0.238846,0.527077,0.092361,317.59,0
84985.38919626143,0.751766,-1.171678,-2.387374,-0.147709,-0.73264,-0.55292,-1.052827,1.509975,-0.540695,0.873793,0.375096,-0.102735,1.118272,0.293545,-0.628673,-1.580383,-2.404842,1.710791,0.959756,0.364044,0.205413,-0.664254,0.088849,-0.303473,0.125657,-0.575411,-2.711796,1.4977,4.37,0
45954.53365643284,0.418201,-0.170182,0.741495,2.57497,0.224528,0.169523,-0.626362,0.553355,2.17393,-0.462023,-0.719361,-0.951824,-0.88044,-1.764623,-1.191699,-1.462012,-0.789666,1.136112,-0.385048,-1.108417,-1.052677,-0.088525,-0.452167,0.207047,1.309452,-0.481744,-1.725633,-0.701883,263.13,0
166846.90901560534,0.559002,0.274013,-0.900656,-1.359214,-0.684168,0.544021,0.569812,0.428013,0.045618,0.029336,-1.254328,0.351248,0.679708,-2.11427,-0.321677,0.224236,-0.091349,-1.033384,-1.868203,1.145142,-0.136431,-0.320907,-0.57424,1.075905,2.615575,1.15402,-1.567869,0.088187,39.84,0
51550.88337060284,0.354959,0.649043,1.416126,-1.541429,-2.068038,0.777237,1.449017,0.435925,-1.18741,-1.434917,-0.496287,1.779828,-0.166507,1.467022,-1.729097,0.94419,-0.487333,1.164537,0.549225,-0.258125,1.191773,1.016779,0.307887,0.209892,-0.751964,-1.077344,-0.539878,-1.250581,44.93,0
140261.030268971,1.925116,0.480327,0.002427,0.005257,-1.399453,2.373153,-0.312025,-0.02234,-0.219697,0.880156,0.432252,0.177914,0.410244,-0.279918,1.371574,1.834187,0.265323,-2.308181,1.859697,0.234067,1.625186,0.423233,0.195334,-0.232072,-0.678184,0.137131,1.222275,-0.411063,1.65,0
65040.35045473155,-1.15205,0.596322,0.355805,-0.555189,-1.396019,0.719046,0.0979,-0.397531,1.969727,1.730794,0.242481,-2.162363,-0.433938,-1.627258,1.412983,1.390399,-0.101628,0.756492,0.894784,0.302483,0.637137,2.305021,-0.114675,-1.01514,-0.16168,-0.267476,0.585949,2.054564,399.54,0
37380.919029412304,-0.019902,-0.088805,0.963496,-0.042296,-1.30158,0.508001,0.577933,-0.38455,-0.945307,-1.511968,1.24868,0.71891,0.703447,1.086711,-1.469309,-0.530993,-0.254444,-0.405141,-0.021345,-0.714004,1.145256,-1.03462,-0.988045,-1.012124,0.62967,-0.34351,-1.103468,-1.206267,14.87,0
48926.65540250724,-0.736529,1.295946,0.399955,-0.735052,0.748303,0.072785,0.685003,-1.262251,-2.102308,0.03784,-0.857891,0.613784,0.785047,-1.017876,1.598182,0.207835,-0.501985,0.982704,0.788019,-0.261986,-1.38729,-1.281897,-0.104715,0.758869,-2.159073,-0.036141,-0.275289,0.951108,33.88,0
132576.15773569568,1.381162,-0.732779,-0.64071,0.36747,-1.072401,-0.814163,0.511453,1.117634,-1.081605,-0.774392,-3.189794,1.03786,1.344271,0.076465,-1.924636,0.809329,1.269809,-1.220208,0.89656,-1.167943,0.774383,-0.911621,-0.05602,-0.066059,-0.389612,-0.780887,0.419387,1.113762,13.68,0
44191.46833951927,1.871872,0.573,0.806458,0.09144,-0.48802,0.413665,-0.921387,-0.212231,-0.260508,1.324036,-0.56413,1.165429,0.006052,-0.009822,1.318005,-0.546587,0.617232,-0.751754,2.045268,-0.427404,1.271209,-0.660015,0.845037,1.527244,0.527144,0.527765,-0.890743,-1.387256,15.81,0
30235.086518278826,1.35643,1.133358,0.164519,-0.687496,-0.950117,1.278108,0.380681,0.101319,-0.821615,-0.154465,0.069958,0.583296,0.559016,1.076542,1.072098,0.72678,-1.491009,-0.183124,0.91693,0.587406,1.294726,-1.879778,-0.63127,-0.257137,0.211148,0.360542,0.564436,1.169059,5.65,0
151096.83465611056,-0.310705,0.167528,-0.650904,-1.344853,0.241697,1.245852,-0.373614,-0.77604,0.84101,-0.040325,0.953935,-0.140842,-1.455759,1.134884,-1.303433,0.795388,-0.12016,2.274921,-0.51634,-0.846632,-0.184754,0.336768,0.019079,-1.731794,1.628091,0.781336,0.216253,-0.193409,680.65,0
31642.237716856613,-1.351733,0.340369,-1.215105,0.763154,-0.409637,-1.007911,0.406786,-0.300151,0.330371,-0.271888,0.245255,-0.540675,-1.160239,-1.361996,-0.946581,-0.463299,1.079086,-0.181105,-0.402098,-0.915466,-1.959269,1.131777,-0.829135,-0.288147,-0.17648,-0.343627,2.777854,-0.224679,2.31,0
16249.353346520009,-0.754341,-0.811661,1.510593,0.115504,0.353253,0.858832,0.111091,0.502711,-0.369449,0.468792,-1.360454,-0.199644,-0.985063,1.186455,-2.469465,-0.99111,-0.460377,1.840754,0.548949,-0.560515,1.011482,-1.283771,-0.204599,0.043789,0.505545,-1.158627,-0.893052,1.704489,52.84,0
96623.86903437012,0.952705,0.433855,1.490191,0.458294,0.097178,-0.33124,0.606383,-0.623645,1.689792,-1.415313,-0.231186,-0.042924,0.168666,-0.751247,1.00062,-0.436161,-1.060594,-1.495338,-0.569781,-0.823339,0.19339,-0.117412,0.405831,1.10737,0.823252,-0.625787,-1.480748,0.060751,8.35,0
